stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.626,"[-4.58, 1.327]",2.954,-0.998,0.342
norefined,c,-6.526,"[-18.301, 5.249]",11.775,-1.005,0.339
norefined,s,-2.825,"[-10.229, 4.579]",7.404,-0.692,0.505
norefined,k0,-0.777,"[-2.783, 1.23]",2.007,-0.701,0.499
norefined,k1,1.594,"[-3.21, 6.399]",4.805,0.601,0.561
norefined,k2,0.051,"[-5.28, 5.383]",5.332,0.017,0.986
norefined,k3,-0.786,"[-5.121, 3.549]",4.335,-0.329,0.749
norefined,k4,-0.829,"[-4.501, 2.844]",3.673,-0.409,0.691
norefined,k5,0.724,"[-3.343, 4.791]",4.067,0.323,0.754
refined,tt,-1.033,"[-1.767, -0.3]",0.734,-2.553,0.029
refined,c,-5.192,"[-9.184, -1.2]",3.992,-2.357,0.040
refined,s,-0.825,"[-1.652, 0.002]",0.827,-1.808,0.101
refined,k0,-0.312,"[-0.867, 0.243]",0.555,-1.018,0.333
refined,k1,1.924,"[0.053, 3.796]",1.871,1.864,0.092
refined,k2,-0.023,"[-1.564, 1.519]",1.541,-0.026,0.979
refined,k3,-0.133,"[-0.974, 0.709]",0.841,-0.286,0.781
refined,k4,-1.547,"[-3.06, -0.035]",1.513,-1.854,0.093
refined,k5,1.573,"[0.049, 3.097]",1.524,1.871,0.091
