stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.554,-6.323,-3.333,-1.053,1.710,0.052,-0.861,-1.126,0.585,294688678.652,0.088
norefined,2,-0.973,-6.382,-3.230,-1.104,1.523,-0.038,-0.872,-1.112,0.464,214595407.002,0.152
norefined,3,-0.954,-6.514,-3.176,-1.056,1.280,-0.019,-0.748,-0.777,0.264,170163297.660,0.146
norefined,4,-1.069,-6.572,-3.152,-0.977,1.043,0.033,-0.558,-0.492,0.040,135207553.826,0.163
norefined,5,-0.804,-6.628,-3.170,-0.880,0.850,0.091,-0.384,-0.264,-0.169,139655779.754,0.121
norefined,6,-1.296,-6.582,-3.138,-0.895,0.795,0.072,-0.360,-0.284,-0.174,133803785.747,0.197
norefined,7,-0.830,-6.654,-3.162,-0.854,0.701,0.079,-0.334,-0.195,-0.265,129101140.869,0.125
norefined,8,-1.324,-6.602,-3.138,-0.862,0.670,0.065,-0.307,-0.216,-0.258,128108143.523,0.201
norefined,9,-0.854,-6.670,-3.168,-0.820,0.585,0.077,-0.281,-0.140,-0.343,121840583.980,0.128
norefined,10,-1.348,-6.615,-3.147,-0.823,0.573,0.064,-0.256,-0.162,-0.325,124232216.530,0.204
refined,11,-0.854,-6.670,-3.168,-0.820,0.585,0.077,-0.281,-0.140,-0.343,121840583.980,0.128
refined,12,-0.972,-5.030,-2.384,-0.192,0.087,0.320,0.052,-0.070,-0.633,76937131.530,0.193
refined,13,-1.054,-5.877,-2.797,-0.168,0.023,0.392,0.003,-0.210,-0.550,72947971.640,0.179
refined,14,-1.063,-5.941,-2.817,-0.155,0.005,0.407,0.021,-0.215,-0.531,72928968.692,0.179
refined,15,-1.064,-5.939,-2.816,-0.153,0.002,0.409,0.021,-0.221,-0.532,72928231.209,0.179
refined,16,-1.064,-5.942,-2.817,-0.152,0.001,0.410,0.022,-0.221,-0.531,72928199.137,0.179
refined,17,-1.064,-5.942,-2.817,-0.152,0.001,0.410,0.022,-0.221,-0.531,72928197.728,0.179
refined,18,-1.064,-5.942,-2.817,-0.152,0.001,0.410,0.022,-0.221,-0.531,72928197.665,0.179
refined,19,-1.064,-5.942,-2.817,-0.152,0.001,0.410,0.022,-0.221,-0.531,72928197.662,0.179
refined,20,-1.064,-5.942,-2.817,-0.152,0.001,0.410,0.022,-0.221,-0.531,72928197.662,0.179
