stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,91.836,1.765,0.000,57,0,9,2219852125.192,121840583.980
refined,157.007,1.765,0.000,57,0,9,2219852125.192,72928197.662
