stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.166,-7.908,-3.838,0.872,-0.587,-0.351,-0.309,-1.326,1.119,1291687158.325,-0.021
norefined,2,-0.320,-7.949,-3.761,0.834,-0.572,-0.314,-0.337,-1.365,1.096,646599056.956,0.040
norefined,3,-0.806,-7.958,-3.674,0.808,-0.588,-0.318,-0.346,-1.424,1.057,324929466.458,0.101
norefined,4,-1.283,-7.924,-3.655,0.814,-0.519,-0.364,-0.307,-1.330,0.992,270206117.118,0.162
norefined,5,-1.205,-7.894,-3.830,0.797,-0.323,-0.437,-0.225,-0.938,0.907,217968070.695,0.153
norefined,6,-1.486,-7.843,-3.850,0.773,-0.159,-0.510,-0.154,-0.590,0.810,186998525.395,0.189
norefined,7,-1.153,-7.893,-3.844,0.701,-0.064,-0.527,-0.096,-0.246,0.784,186444020.652,0.146
norefined,8,-1.624,-7.886,-3.693,0.666,-0.059,-0.562,-0.090,-0.248,0.729,178888129.268,0.206
norefined,9,-1.186,-7.884,-3.854,0.591,-0.010,-0.546,-0.065,-0.094,0.723,177470357.587,0.150
norefined,10,-1.645,-7.892,-3.670,0.554,-0.020,-0.576,-0.060,-0.122,0.674,174298789.610,0.208
refined,11,-1.645,-7.892,-3.670,0.554,-0.020,-0.576,-0.060,-0.122,0.674,174298789.610,0.208
refined,12,-0.639,-4.146,-1.852,-0.235,0.006,-0.086,0.312,0.221,-0.309,166236871.785,0.154
refined,13,-0.953,-5.570,-2.554,-0.124,-0.113,-0.216,0.185,0.150,0.170,126340523.283,0.171
refined,14,-0.999,-5.610,-2.583,-0.094,-0.136,-0.180,0.185,0.143,0.167,125212859.464,0.178
refined,15,-1.013,-5.690,-2.621,-0.093,-0.132,-0.180,0.185,0.148,0.167,125192588.516,0.178
refined,16,-1.014,-5.690,-2.620,-0.095,-0.130,-0.175,0.189,0.148,0.158,125190288.594,0.178
refined,17,-1.015,-5.701,-2.625,-0.095,-0.131,-0.174,0.190,0.148,0.158,125189922.248,0.178
refined,18,-1.016,-5.701,-2.626,-0.095,-0.131,-0.173,0.191,0.148,0.156,125189861.583,0.178
refined,19,-1.016,-5.703,-2.626,-0.096,-0.131,-0.173,0.191,0.148,0.156,125189851.289,0.178
refined,20,-1.016,-5.703,-2.626,-0.096,-0.131,-0.173,0.191,0.148,0.156,125189849.512,0.178
