stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,129.655,2.023,0.000,76,0,9,3209944245.621,174298789.609
refined,183.436,2.023,0.000,76,0,9,3209944245.621,125189849.511
