stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.665,"[-2.678, -0.651]",1.014,-3.278,0.002
norefined,c,-8.635,"[-14.109, -3.161]",5.474,-3.148,0.002
norefined,s,-4.227,"[-6.719, -1.736]",2.492,-3.387,0.001
norefined,k0,-0.782,"[-2.021, 0.458]",1.240,-1.259,0.213
norefined,k1,0.566,"[-0.917, 2.05]",1.483,0.762,0.449
norefined,k2,0.237,"[-1.371, 1.845]",1.608,0.295,0.769
norefined,k3,-0.729,"[-1.932, 0.473]",1.203,-1.210,0.230
norefined,k4,-0.064,"[-1.298, 1.169]",1.234,-0.104,0.917
norefined,k5,0.513,"[-0.798, 1.823]",1.310,0.781,0.438
refined,tt,-1.187,"[-1.734, -0.639]",0.548,-4.326,0.000
refined,c,-6.939,"[-10.172, -3.707]",3.232,-4.285,0.000
refined,s,-3.044,"[-4.338, -1.75]",1.294,-4.696,0.000
refined,k0,-0.356,"[-1.112, 0.401]",0.756,-0.939,0.351
refined,k1,-0.753,"[-1.555, 0.048]",0.802,-1.876,0.065
refined,k2,0.642,"[-0.251, 1.534]",0.893,1.435,0.156
refined,k3,0.253,"[-0.393, 0.898]",0.645,0.781,0.437
refined,k4,-0.569,"[-1.297, 0.158]",0.728,-1.561,0.123
refined,k5,0.089,"[-0.566, 0.743]",0.655,0.270,0.788
