stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,42.745,2.023,0.000,0,9,2261690168.379,335472303.816,76
refined,83.192,2.023,0.000,0,9,2261690168.379,185764763.111,76
