stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.431,"[-2.57, -0.293]",1.138,-2.510,0.014
norefined,c,-8.664,"[-15.46, -1.868]",6.796,-2.545,0.013
norefined,s,-4.175,"[-7.357, -0.993]",3.182,-2.619,0.011
norefined,k0,-1.076,"[-2.767, 0.616]",1.691,-1.269,0.209
norefined,k1,0.595,"[-1.07, 2.26]",1.665,0.714,0.478
norefined,k2,0.092,"[-1.935, 2.119]",2.027,0.091,0.928
norefined,k3,-0.897,"[-2.508, 0.714]",1.611,-1.111,0.270
norefined,k4,-0.034,"[-1.878, 1.809]",1.843,-0.037,0.971
norefined,k5,0.446,"[-1.177, 2.069]",1.623,0.548,0.585
refined,tt,-1.163,"[-1.977, -0.349]",0.814,-2.852,0.006
refined,c,-6.271,"[-10.75, -1.791]",4.479,-2.794,0.007
refined,s,-2.810,"[-4.609, -1.01]",1.800,-3.116,0.003
refined,k0,-0.495,"[-1.511, 0.522]",1.016,-0.972,0.335
refined,k1,-0.066,"[-1.252, 1.121]",1.187,-0.111,0.912
refined,k2,-0.265,"[-1.492, 0.963]",1.227,-0.430,0.668
refined,k3,-0.320,"[-1.34, 0.701]",1.020,-0.625,0.534
refined,k4,-0.043,"[-1.138, 1.053]",1.096,-0.078,0.938
refined,k5,-0.146,"[-1.192, 0.9]",1.046,-0.278,0.782
