stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.537,-5.432,-4.192,-0.448,0.320,-1.810,-0.933,1.232,0.669,3874028339.198,1584,0,0,-0.099
norefined,2,0.075,-5.481,-4.187,-0.538,0.277,-1.844,-1.004,1.112,0.605,2127432518.783,1584,0,0,-0.014
norefined,3,-0.382,-5.534,-4.139,-0.604,0.221,-1.850,-1.080,0.982,0.533,1343339861.841,1584,0,0,0.069
norefined,4,-0.849,-5.569,-4.060,-0.664,0.203,-1.803,-1.140,0.862,0.504,786150589.793,1584,0,0,0.152
norefined,5,-1.265,-5.615,-3.926,-0.716,0.184,-1.696,-1.228,0.679,0.473,499263259.735,1584,0,0,0.225
norefined,6,-1.601,-5.700,-3.732,-0.708,0.175,-1.502,-1.330,0.479,0.410,445757519.799,1584,0,0,0.281
norefined,7,-1.150,-5.847,-3.712,-0.677,0.096,-1.399,-1.354,0.397,0.405,365451377.813,1584,0,0,0.197
norefined,8,-1.403,-5.959,-3.457,-0.697,0.059,-1.187,-1.442,0.181,0.318,278394040.635,1584,0,0,0.235
norefined,9,-0.966,-6.107,-3.365,-0.676,-0.037,-1.082,-1.440,0.094,0.335,251546184.085,1584,0,0,0.158
norefined,10,-1.423,-6.115,-3.222,-0.696,-0.011,-0.978,-1.424,0.014,0.287,231474584.389,1584,0,0,0.233
refined,11,-1.423,-6.115,-3.222,-0.696,-0.011,-0.978,-1.424,0.014,0.287,231474584.389,1584,0,0,0.233
refined,12,-0.716,-4.777,-2.255,0.793,0.306,0.247,-0.129,-0.129,0.092,201385640.620,1584,0,0,0.150
refined,13,-0.796,-4.609,-2.345,0.139,0.164,0.205,-0.144,-0.074,0.159,69629599.100,1584,0,0,0.173
refined,14,-1.010,-5.766,-2.885,0.208,0.132,0.041,-0.249,-0.127,0.141,60210834.624,1584,0,0,0.175
refined,15,-1.131,-6.378,-3.158,0.280,0.045,-0.091,-0.303,-0.157,0.167,58875945.577,1584,0,0,0.177
refined,16,-1.173,-6.602,-3.260,0.307,0.021,-0.127,-0.317,-0.170,0.180,58779039.147,1584,0,0,0.178
refined,17,-1.183,-6.653,-3.284,0.313,0.015,-0.135,-0.320,-0.173,0.183,58774452.712,1584,0,0,0.178
refined,18,-1.185,-6.663,-3.289,0.314,0.014,-0.137,-0.320,-0.174,0.184,58774268.296,1584,0,0,0.178
refined,19,-1.185,-6.665,-3.290,0.314,0.014,-0.137,-0.320,-0.174,0.184,58774261.178,1584,0,0,0.178
refined,20,-1.185,-6.666,-3.290,0.314,0.014,-0.137,-0.320,-0.174,0.184,58774260.905,1584,0,0,0.178
