stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.386,"[-2.662, -0.111]",1.276,-2.169,0.034
norefined,c,-7.828,"[-14.433, -1.223]",6.605,-2.366,0.021
norefined,s,-4.604,"[-8.76, -0.448]",4.156,-2.211,0.030
norefined,k0,0.677,"[-1.039, 2.394]",1.716,0.788,0.434
norefined,k1,0.809,"[-0.446, 2.064]",1.255,1.287,0.202
norefined,k2,0.067,"[-0.794, 0.928]",0.861,0.155,0.877
norefined,k3,0.397,"[-1.005, 1.799]",1.402,0.565,0.574
norefined,k4,0.594,"[-0.152, 1.34]",0.746,1.589,0.117
norefined,k5,-1.955,"[-4.284, 0.373]",2.328,-1.676,0.098
refined,tt,-0.650,"[-0.975, -0.325]",0.325,-3.989,0.000
refined,c,-4.208,"[-6.139, -2.277]",1.931,-4.350,0.000
refined,s,-2.266,"[-3.347, -1.185]",1.081,-4.185,0.000
refined,k0,0.414,"[-0.25, 1.078]",0.664,1.245,0.217
refined,k1,-0.114,"[-0.587, 0.358]",0.472,-0.483,0.631
refined,k2,0.142,"[-0.259, 0.543]",0.401,0.707,0.482
refined,k3,-0.085,"[-0.575, 0.406]",0.490,-0.346,0.731
refined,k4,0.112,"[-0.251, 0.476]",0.364,0.616,0.540
refined,k5,-0.057,"[-0.688, 0.575]",0.632,-0.179,0.859
