stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.405,"[-2.465, -0.345]",1.060,-2.647,0.010
norefined,c,-8.021,"[-13.68, -2.361]",5.660,-2.829,0.006
norefined,s,-4.410,"[-7.574, -1.246]",3.164,-2.782,0.007
norefined,k0,0.262,"[-0.829, 1.352]",1.091,0.479,0.634
norefined,k1,0.371,"[-0.342, 1.085]",0.713,1.039,0.303
norefined,k2,-0.269,"[-1.189, 0.65]",0.920,-0.585,0.561
norefined,k3,0.131,"[-0.71, 0.971]",0.840,0.311,0.757
norefined,k4,0.094,"[-0.636, 0.824]",0.730,0.258,0.798
norefined,k5,-1.814,"[-3.531, -0.097]",1.717,-2.108,0.039
refined,tt,-0.923,"[-1.363, -0.482]",0.440,-4.181,0.000
refined,c,-5.426,"[-7.758, -3.094]",2.332,-4.645,0.000
refined,s,-2.464,"[-3.605, -1.323]",1.141,-4.309,0.000
refined,k0,-0.340,"[-1.016, 0.336]",0.676,-1.003,0.319
refined,k1,-0.026,"[-0.457, 0.405]",0.431,-0.121,0.904
refined,k2,-0.188,"[-0.671, 0.294]",0.483,-0.779,0.439
refined,k3,-0.209,"[-0.702, 0.284]",0.493,-0.845,0.401
refined,k4,0.149,"[-0.253, 0.552]",0.403,0.741,0.462
refined,k5,-0.268,"[-0.922, 0.386]",0.654,-0.819,0.416
