stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.044,-7.787,-4.522,0.867,1.316,0.124,0.998,1.514,-1.730,3736558620.596,1584,0,0,0.006
norefined,2,-0.530,-7.800,-4.529,0.847,1.266,0.081,0.932,1.448,-1.758,1894747856.317,1584,0,0,0.068
norefined,3,-1.016,-7.794,-4.514,0.813,1.237,0.113,0.868,1.373,-1.779,1252968187.823,1584,0,0,0.130
norefined,4,-1.441,-7.767,-4.503,0.814,1.153,0.213,0.749,1.179,-1.781,1169503981.147,1584,0,0,0.186
norefined,5,-1.030,-7.817,-4.607,0.781,1.056,0.161,0.623,0.983,-1.780,1086643736.458,1584,0,0,0.132
norefined,6,-1.273,-7.830,-4.603,0.722,0.887,0.215,0.445,0.636,-1.838,891944453.350,1584,0,0,0.163
norefined,7,-1.516,-7.849,-4.553,0.698,0.733,0.306,0.311,0.265,-1.848,854922689.395,1584,0,0,0.193
norefined,8,-1.035,-7.914,-4.611,0.720,0.738,0.301,0.305,0.197,-1.769,920862020.119,1584,0,0,0.131
norefined,9,-1.521,-7.842,-4.624,0.742,0.737,0.311,0.271,0.244,-1.701,846026331.285,1584,0,0,0.194
norefined,10,-1.039,-7.915,-4.662,0.765,0.738,0.322,0.278,0.170,-1.630,910767205.909,1584,0,0,0.131
refined,11,-1.521,-7.842,-4.624,0.742,0.737,0.311,0.271,0.244,-1.701,846026331.285,1584,0,0,0.194
refined,12,0.679,2.052,1.603,-0.324,-1.334,0.423,-0.544,-0.098,2.111,10119770784.902,1584,0,0,0.331
refined,13,-3.475,-11.906,-9.422,3.002,7.564,-1.736,3.877,-0.628,-8.599,1965233210.868,1584,0,0,0.292
refined,14,5.499,13.910,12.629,-4.994,-15.863,5.905,-9.207,-1.707,17.602,11682838836.552,1584,0,0,0.395
refined,15,-8.895,-24.377,-22.754,6.908,28.078,-8.930,18.077,3.650,-24.962,2883141522.351,1584,0,0,0.365
refined,16,17.311,33.518,35.839,-13.708,-62.367,24.250,-33.672,-10.869,69.127,12215556554.579,1584,0,0,0.516
refined,17,-202.093,-436.485,-426.500,166.178,692.021,-249.854,399.674,137.791,-754.075,3476166823.279,1584,0,0,0.463
refined,18,40100.735,-9307.602,-9837.930,-15693.468,19006.430,31061.659,-17080.610,8389.072,-5518.638,11572900224.666,1584,0,0,-4.308
refined,19,40317.442,-9610.126,-9837.930,-15065.463,18608.054,31030.292,-17178.758,8983.602,-5561.310,11563291243.707,1584,0,0,-4.195
refined,20,43252.817,-6775.026,-13479.067,-13601.397,18499.889,31887.512,-8482.749,14130.649,-836.557,11578038708.208,1584,0,0,-6.384
