stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,84.428,2.023,0.000,0,9,3216021536.851,260593900.244,76
refined,204.402,2.023,0.000,0,9,3216021536.851,113013658.965,76
