attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.783,"[-1.079, -0.487]",0.296,-5.282,0.000,37,0.150,121541945.367,0.116,-1.000,0.217,0,0,fn
c,-5.148,"[-6.906, -3.39]",1.758,-5.844,0.000,37,0.150,121541945.367,0.116,-6.000,0.852,0,0,fn
s,-2.326,"[-3.183, -1.469]",0.857,-5.418,0.000,37,0.150,121541945.367,0.116,-3.000,0.674,0,0,fn
k0,-0.099,"[-0.423, 0.225]",0.324,-0.610,0.544,37,0.150,121541945.367,0.116,0.000,-0.099,0,0,fp
k1,-0.032,"[-0.48, 0.416]",0.448,-0.141,0.888,37,0.150,121541945.367,0.116,0.000,-0.032,0,0,fp
k2,0.260,"[-0.296, 0.815]",0.556,0.933,0.354,37,0.150,121541945.367,0.116,0.000,0.260,0,0,fp
k3,0.131,"[-0.277, 0.539]",0.408,0.641,0.524,37,0.150,121541945.367,0.116,0.000,0.131,0,0,fp
k4,-0.491,"[-1.006, 0.024]",0.515,-1.903,0.061,37,0.150,121541945.367,0.116,0.000,-0.491,0,1,fp
k5,0.208,"[-0.24, 0.655]",0.447,0.927,0.357,37,0.150,121541945.367,0.116,0.000,0.208,0,0,fp
vot,0.152,,,,,37,0.150,121541945.367,0.116,0.167,-0.015,0,0,fn
tt,-1.037,"[-1.384, -0.691]",0.346,-5.982,0.000,37,0.200,100651559.106,0.104,-1.000,-0.037,0,0,fn
c,-6.050,"[-7.941, -4.158]",1.892,-6.383,0.000,37,0.200,100651559.106,0.104,-6.000,-0.050,0,0,fn
s,-3.259,"[-4.301, -2.217]",1.042,-6.241,0.000,37,0.200,100651559.106,0.104,-3.000,-0.259,0,0,fn
k0,-0.062,"[-0.387, 0.263]",0.325,-0.381,0.705,37,0.200,100651559.106,0.104,0.000,-0.062,0,0,fp
k1,0.572,"[0.109, 1.035]",0.463,2.465,0.016,37,0.200,100651559.106,0.104,0.000,0.572,0,1,fp
k2,-0.028,"[-0.597, 0.541]",0.569,-0.098,0.923,37,0.200,100651559.106,0.104,0.000,-0.028,0,0,fp
k3,-0.139,"[-0.578, 0.299]",0.438,-0.634,0.528,37,0.200,100651559.106,0.104,0.000,-0.139,0,0,fp
k4,-0.317,"[-0.833, 0.198]",0.516,-1.228,0.224,37,0.200,100651559.106,0.104,0.000,-0.317,0,0,fp
k5,-0.004,"[-0.474, 0.466]",0.470,-0.017,0.986,37,0.200,100651559.106,0.104,0.000,-0.004,0,0,fp
vot,0.171,,,,,37,0.200,100651559.106,0.104,0.167,0.005,0,0,fn
tt,-0.990,"[-1.335, -0.646]",0.344,-5.740,0.000,37,0.250,113013658.965,0.108,-1.000,0.010,0,0,fn
c,-6.021,"[-7.982, -4.061]",1.960,-6.130,0.000,37,0.250,113013658.965,0.108,-6.000,-0.021,0,0,fn
s,-3.078,"[-4.126, -2.03]",1.048,-5.862,0.000,37,0.250,113013658.965,0.108,-3.000,-0.078,0,0,fn
k0,-0.100,"[-0.427, 0.227]",0.327,-0.610,0.544,37,0.250,113013658.965,0.108,0.000,-0.100,0,0,fp
k1,0.479,"[0.022, 0.937]",0.458,2.090,0.040,37,0.250,113013658.965,0.108,0.000,0.479,0,1,fp
k2,0.150,"[-0.451, 0.751]",0.601,0.497,0.621,37,0.250,113013658.965,0.108,0.000,0.150,0,0,fp
k3,0.302,"[-0.161, 0.765]",0.463,1.303,0.197,37,0.250,113013658.965,0.108,0.000,0.302,0,0,fp
k4,-0.178,"[-0.71, 0.354]",0.532,-0.667,0.507,37,0.250,113013658.965,0.108,0.000,-0.178,0,0,fp
k5,-0.183,"[-0.628, 0.263]",0.446,-0.818,0.416,37,0.250,113013658.965,0.108,0.000,-0.183,0,0,fp
vot,0.164,,,,,37,0.250,113013658.965,0.108,0.167,-0.002,0,0,fn
