stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.457,"[-2.584, -0.331]",1.127,-2.582,0.012
norefined,c,-5.112,"[-9.917, -0.307]",4.805,-2.123,0.037
norefined,s,-3.326,"[-6.189, -0.463]",2.863,-2.319,0.023
norefined,k0,-0.498,"[-2.114, 1.117]",1.615,-0.616,0.540
norefined,k1,0.133,"[-2.122, 2.387]",2.254,0.118,0.907
norefined,k2,-0.314,"[-1.495, 0.867]",1.181,-0.530,0.598
norefined,k3,-0.221,"[-1.57, 1.127]",1.348,-0.328,0.744
norefined,k4,-0.513,"[-1.858, 0.832]",1.345,-0.762,0.449
norefined,k5,-0.130,"[-1.795, 1.535]",1.665,-0.156,0.877
refined,tt,-1.368,"[-2.412, -0.323]",1.044,-2.614,0.011
refined,c,-7.655,"[-14.018, -1.292]",6.363,-2.401,0.019
refined,s,-4.317,"[-7.71, -0.923]",3.394,-2.539,0.013
refined,k0,-0.041,"[-1.524, 1.441]",1.483,-0.055,0.956
refined,k1,0.551,"[-2.083, 3.186]",2.634,0.418,0.677
refined,k2,-0.404,"[-1.608, 0.8]",1.204,-0.670,0.505
refined,k3,0.849,"[-0.945, 2.643]",1.794,0.945,0.348
refined,k4,0.714,"[-0.767, 2.194]",1.480,0.962,0.339
refined,k5,-0.846,"[-2.619, 0.927]",1.773,-0.953,0.344
