stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.849,"[-1.356, -0.341]",0.508,-3.336,0.001
norefined,c,-5.153,"[-8.589, -1.718]",3.436,-2.994,0.004
norefined,s,-3.110,"[-4.842, -1.379]",1.732,-3.585,0.001
norefined,k0,-0.528,"[-1.594, 0.537]",1.066,-0.990,0.326
norefined,k1,0.133,"[-1.127, 1.394]",1.260,0.211,0.833
norefined,k2,0.271,"[-0.611, 1.154]",0.882,0.614,0.541
norefined,k3,-0.441,"[-1.453, 0.57]",1.012,-0.871,0.387
norefined,k4,-1.084,"[-2.003, -0.165]",0.919,-2.355,0.021
norefined,k5,0.204,"[-0.778, 1.186]",0.982,0.414,0.680
refined,tt,-1.201,"[-1.813, -0.588]",0.612,-3.914,0.000
refined,c,-7.903,"[-12.249, -3.557]",4.346,-3.629,0.001
refined,s,-4.201,"[-6.387, -2.015]",2.186,-3.836,0.000
refined,k0,-0.324,"[-1.346, 0.697]",1.021,-0.634,0.528
refined,k1,1.035,"[-0.664, 2.733]",1.698,1.216,0.228
refined,k2,0.207,"[-0.587, 1.001]",0.794,0.520,0.605
refined,k3,0.367,"[-0.647, 1.38]",1.013,0.722,0.473
refined,k4,-0.077,"[-0.883, 0.729]",0.806,-0.191,0.849
refined,k5,-0.803,"[-1.962, 0.356]",1.159,-1.382,0.171
