stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.328,-6.485,-2.014,-0.800,-1.109,-0.341,1.849,-0.689,-1.996,230732255.961,0.205
norefined,2,-0.882,-6.632,-2.045,-0.742,-1.023,-0.291,1.798,-0.687,-1.881,165655975.984,0.133
norefined,3,-1.092,-6.795,-1.931,-0.607,-0.920,-0.134,1.736,-0.505,-1.605,146102431.081,0.161
norefined,4,-0.679,-6.921,-1.977,-0.452,-0.856,-0.054,1.696,-0.447,-1.455,150111417.717,0.098
norefined,5,-1.151,-6.908,-1.948,-0.436,-0.891,0.027,1.689,-0.376,-1.338,130315475.801,0.167
norefined,6,-0.720,-7.003,-2.023,-0.282,-0.838,0.101,1.651,-0.359,-1.212,129488535.408,0.103
norefined,7,-1.188,-6.973,-2.025,-0.268,-0.882,0.176,1.627,-0.278,-1.089,115278263.877,0.170
norefined,8,-0.752,-7.053,-2.112,-0.116,-0.827,0.250,1.584,-0.276,-0.974,113623016.978,0.107
norefined,9,-1.220,-7.002,-2.142,-0.113,-0.876,0.307,1.545,-0.186,-0.863,102938721.364,0.174
norefined,10,-0.772,-7.072,-2.230,0.025,-0.816,0.368,1.498,-0.195,-0.771,102491422.330,0.109
refined,11,-0.772,-7.072,-2.230,0.025,-0.816,0.368,1.498,-0.195,-0.771,102491422.330,0.109
refined,12,-0.627,-2.183,-1.668,0.397,0.338,-0.491,-0.904,0.331,1.113,161067059.461,0.287
refined,13,-0.622,-3.575,-1.684,0.392,-0.271,0.184,-0.402,-0.035,0.230,50236933.935,0.174
refined,14,-0.691,-4.172,-1.951,0.236,-0.161,0.245,-0.163,0.084,0.025,45248418.294,0.166
refined,15,-0.707,-4.285,-2.012,0.196,-0.072,0.243,-0.066,0.078,0.002,44937403.394,0.165
refined,16,-0.721,-4.377,-2.057,0.198,-0.068,0.247,-0.062,0.076,-0.008,44915603.522,0.165
refined,17,-0.720,-4.374,-2.059,0.194,-0.057,0.247,-0.053,0.075,-0.010,44913674.755,0.165
refined,18,-0.722,-4.386,-2.065,0.195,-0.058,0.248,-0.055,0.075,-0.011,44913451.656,0.165
refined,19,-0.722,-4.383,-2.063,0.194,-0.057,0.248,-0.054,0.075,-0.011,44913417.555,0.165
refined,20,-0.722,-4.386,-2.064,0.195,-0.057,0.248,-0.054,0.075,-0.011,44913410.957,0.165
