stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.048,"[-1.77, -0.326]",0.722,-2.899,0.005
norefined,c,-4.836,"[-8.125, -1.547]",3.289,-2.935,0.005
norefined,s,-2.632,"[-4.52, -0.744]",1.888,-2.782,0.007
norefined,k0,-1.225,"[-2.917, 0.467]",1.692,-1.445,0.153
norefined,k1,-1.014,"[-2.075, 0.048]",1.061,-1.906,0.061
norefined,k2,0.391,"[-1.109, 1.892]",1.500,0.521,0.604
norefined,k3,-1.267,"[-2.852, 0.319]",1.586,-1.594,0.116
norefined,k4,0.176,"[-0.978, 1.33]",1.154,0.304,0.762
norefined,k5,1.468,"[-0.04, 2.977]",1.509,1.942,0.056
refined,tt,-1.021,"[-1.443, -0.599]",0.422,-4.829,0.000
refined,c,-5.332,"[-7.376, -3.287]",2.045,-5.205,0.000
refined,s,-2.763,"[-3.884, -1.642]",1.121,-4.920,0.000
refined,k0,-0.080,"[-0.674, 0.514]",0.594,-0.268,0.789
refined,k1,0.139,"[-0.384, 0.661]",0.523,0.530,0.598
refined,k2,0.016,"[-0.734, 0.766]",0.750,0.042,0.966
refined,k3,0.112,"[-0.561, 0.786]",0.674,0.332,0.741
refined,k4,-0.158,"[-0.825, 0.509]",0.667,-0.473,0.638
refined,k5,0.050,"[-0.596, 0.697]",0.646,0.155,0.877
