attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.204,"[-1.534, -0.875]",0.330,-6.087,0.000,60.167,ngd,4,192274253.203,0.143,-1.000,-0.204,0,0,fn
c,-5.583,"[-7.143, -4.024]",1.559,-5.966,0.000,60.167,ngd,4,192274253.203,0.143,-6.000,0.417,0,0,fn
s,-2.634,"[-3.38, -1.888]",0.746,-5.883,0.000,60.167,ngd,4,192274253.203,0.143,-3.000,0.366,0,0,fn
vot,0.216,,,,,60.167,ngd,4,192274253.203,0.143,0.167,0.049,0,0,fn
tt,-0.789,"[-0.994, -0.585]",0.205,-6.429,0.000,58.336,lm,4,186606077.243,0.141,-1.000,0.211,0,0,fn
c,-4.326,"[-5.478, -3.174]",1.152,-6.257,0.000,58.336,lm,4,186606077.243,0.141,-6.000,1.674,0,0,fn
s,-2.157,"[-2.732, -1.583]",0.575,-6.256,0.000,58.336,lm,4,186606077.243,0.141,-3.000,0.843,0,0,fn
vot,0.182,,,,,58.336,lm,4,186606077.243,0.141,0.167,0.016,0,0,fn
tt,-0.838,"[-1.058, -0.618]",0.220,-6.337,0.000,116.425,ngd+lm,4,186954655.914,0.141,-1.000,0.162,0,0,fn
c,-4.582,"[-5.818, -3.347]",1.236,-6.178,0.000,116.425,ngd+lm,4,186954655.914,0.141,-6.000,1.418,0,0,fn
s,-2.288,"[-2.904, -1.673]",0.616,-6.190,0.000,116.425,ngd+lm,4,186954655.914,0.141,-3.000,0.712,0,0,fn
vot,0.183,,,,,116.425,ngd+lm,4,186954655.914,0.141,0.167,0.016,0,0,fn
