stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.742,"[-1.336, -0.148]",0.594,-2.083,0.041
norefined,c,-5.711,"[-9.913, -1.509]",4.202,-2.267,0.027
norefined,s,-2.805,"[-4.804, -0.806]",1.999,-2.340,0.022
norefined,k0,0.097,"[-0.474, 0.669]",0.572,0.284,0.778
norefined,k1,-0.279,"[-1.41, 0.852]",1.131,-0.411,0.682
norefined,k2,0.010,"[-0.718, 0.738]",0.728,0.022,0.982
norefined,k3,-0.683,"[-1.531, 0.165]",0.848,-1.344,0.184
norefined,k4,-0.276,"[-0.83, 0.279]",0.555,-0.829,0.410
norefined,k5,0.667,"[-0.349, 1.684]",1.016,1.095,0.277
refined,tt,-0.783,"[-1.167, -0.399]",0.384,-3.402,0.001
refined,c,-4.597,"[-6.936, -2.258]",2.339,-3.278,0.002
refined,s,-1.982,"[-2.934, -1.031]",0.951,-3.477,0.001
refined,k0,0.053,"[-0.331, 0.436]",0.383,0.230,0.819
refined,k1,-0.215,"[-0.776, 0.345]",0.561,-0.641,0.524
refined,k2,0.354,"[-0.128, 0.835]",0.481,1.225,0.225
refined,k3,-0.334,"[-0.945, 0.277]",0.611,-0.913,0.365
refined,k4,0.112,"[-0.286, 0.51]",0.398,0.469,0.641
refined,k5,0.339,"[-0.369, 1.047]",0.708,0.799,0.427
