stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,68.520,2.023,0.000,0,9,2688517676.679,263471038.053,76
refined,197.333,2.023,0.000,0,9,2688517676.679,97737928.367,76
