attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.930,"[-1.42, -0.44]",0.490,-3.166,0.002,10.940,ngd,27,393278699.896,0.200,-1.000,0.070,0,0,fn
c,-5.564,"[-8.38, -2.748]",2.816,-3.296,0.002,10.940,ngd,27,393278699.896,0.200,-6.000,0.436,0,0,fn
s,-3.371,"[-5.197, -1.544]",1.827,-3.078,0.003,10.940,ngd,27,393278699.896,0.200,-3.000,-0.371,0,0,fn
k0,-1.252,"[-2.439, -0.065]",1.187,-1.759,0.083,10.940,ngd,27,393278699.896,0.200,0.000,-1.252,0,1,fp
k1,-0.967,"[-1.809, -0.126]",0.841,-1.918,0.059,10.940,ngd,27,393278699.896,0.200,0.000,-0.967,0,1,fp
k2,-0.268,"[-0.907, 0.372]",0.639,-0.698,0.487,10.940,ngd,27,393278699.896,0.200,0.000,-0.268,0,0,fp
k3,-0.351,"[-1.082, 0.38]",0.731,-0.802,0.425,10.940,ngd,27,393278699.896,0.200,0.000,-0.351,0,0,fp
k4,1.046,"[0.257, 1.835]",0.789,2.211,0.030,10.940,ngd,27,393278699.896,0.200,0.000,1.046,0,1,fp
k5,0.470,"[-0.407, 1.347]",0.877,0.894,0.375,10.940,ngd,27,393278699.896,0.200,0.000,0.470,0,0,fp
vot,0.167,,,,,10.940,ngd,27,393278699.896,0.200,0.167,0.001,0,0,fn
tt,-0.738,"[-1.01, -0.465]",0.273,-4.510,0.000,10.412,lm,27,221305076.989,0.150,-1.000,0.262,0,0,fn
c,-5.202,"[-6.98, -3.424]",1.778,-4.880,0.000,10.412,lm,27,221305076.989,0.150,-6.000,0.798,0,0,fn
s,-2.110,"[-3.036, -1.185]",0.926,-3.803,0.000,10.412,lm,27,221305076.989,0.150,-3.000,0.890,0,0,fn
k0,0.043,"[-0.597, 0.684]",0.641,0.113,0.910,10.412,lm,27,221305076.989,0.150,0.000,0.043,0,0,fp
k1,0.108,"[-0.385, 0.6]",0.492,0.365,0.716,10.412,lm,27,221305076.989,0.150,0.000,0.108,0,0,fp
k2,-0.039,"[-0.453, 0.375]",0.414,-0.157,0.875,10.412,lm,27,221305076.989,0.150,0.000,-0.039,0,0,fp
k3,-0.059,"[-0.54, 0.422]",0.481,-0.204,0.839,10.412,lm,27,221305076.989,0.150,0.000,-0.059,0,0,fp
k4,0.191,"[-0.296, 0.678]",0.487,0.654,0.515,10.412,lm,27,221305076.989,0.150,0.000,0.191,0,0,fp
k5,0.319,"[-0.253, 0.891]",0.572,0.930,0.356,10.412,lm,27,221305076.989,0.150,0.000,0.319,0,0,fp
vot,0.142,,,,,10.412,lm,27,221305076.989,0.150,0.167,-0.025,0,0,fn
tt,-0.738,"[-1.011, -0.465]",0.273,-4.509,0.000,23.264,ngd+lm,27,221305059.449,0.150,-1.000,0.262,0,0,fn
c,-5.203,"[-6.981, -3.424]",1.778,-4.880,0.000,23.264,ngd+lm,27,221305059.449,0.150,-6.000,0.797,0,0,fn
s,-2.111,"[-3.037, -1.185]",0.926,-3.802,0.000,23.264,ngd+lm,27,221305059.449,0.150,-3.000,0.889,0,0,fn
k0,0.044,"[-0.597, 0.685]",0.641,0.114,0.909,23.264,ngd+lm,27,221305059.449,0.150,0.000,0.044,0,0,fp
k1,0.108,"[-0.384, 0.601]",0.493,0.367,0.715,23.264,ngd+lm,27,221305059.449,0.150,0.000,0.108,0,0,fp
k2,-0.039,"[-0.453, 0.375]",0.414,-0.157,0.875,23.264,ngd+lm,27,221305059.449,0.150,0.000,-0.039,0,0,fp
k3,-0.059,"[-0.54, 0.422]",0.481,-0.204,0.839,23.264,ngd+lm,27,221305059.449,0.150,0.000,-0.059,0,0,fp
k4,0.191,"[-0.296, 0.678]",0.487,0.653,0.516,23.264,ngd+lm,27,221305059.449,0.150,0.000,0.191,0,0,fp
k5,0.319,"[-0.253, 0.892]",0.572,0.930,0.355,23.264,ngd+lm,27,221305059.449,0.150,0.000,0.319,0,0,fp
vot,0.142,,,,,23.264,ngd+lm,27,221305059.449,0.150,0.167,-0.025,0,0,fn
