stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,94.002,1.857,0.000,0,9,2061635148.911,68327305.733,38
refined,173.545,1.857,0.000,0,9,2061635148.911,37580857.203,38
