stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.874,"[-1.5, -0.247]",0.627,-2.339,0.024
norefined,c,-7.063,"[-12.512, -1.615]",5.449,-2.174,0.035
norefined,s,-3.341,"[-5.808, -0.874]",2.467,-2.272,0.028
norefined,k0,-1.329,"[-2.472, -0.187]",1.143,-1.951,0.057
norefined,k1,0.840,"[-0.258, 1.939]",1.099,1.283,0.206
norefined,k2,0.840,"[-0.045, 1.725]",0.885,1.591,0.118
norefined,k3,-1.252,"[-2.473, -0.032]",1.221,-1.721,0.092
norefined,k4,-0.746,"[-1.988, 0.496]",1.242,-1.007,0.319
norefined,k5,0.048,"[-0.823, 0.92]",0.871,0.093,0.926
refined,tt,-1.089,"[-1.462, -0.716]",0.373,-4.892,0.000
refined,c,-6.968,"[-9.384, -4.552]",2.416,-4.837,0.000
refined,s,-3.460,"[-4.847, -2.072]",1.387,-4.182,0.000
refined,k0,0.029,"[-0.429, 0.487]",0.458,0.107,0.915
refined,k1,-0.215,"[-0.741, 0.311]",0.526,-0.685,0.497
refined,k2,0.139,"[-0.355, 0.633]",0.494,0.472,0.639
refined,k3,-0.066,"[-0.549, 0.416]",0.482,-0.230,0.819
refined,k4,-0.020,"[-0.628, 0.587]",0.608,-0.056,0.955
refined,k5,0.172,"[-0.383, 0.727]",0.555,0.520,0.605
