stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.442,"[-3.514, 0.631]",2.072,-1.261,0.236
norefined,c,-6.888,"[-14.406, 0.631]",7.519,-1.660,0.128
norefined,s,-3.053,"[-6.981, 0.876]",3.929,-1.408,0.189
norefined,k0,-1.957,"[-8.307, 4.393]",6.350,-0.559,0.589
norefined,k1,1.436,"[-3.425, 6.298]",4.862,0.536,0.604
norefined,k2,1.089,"[-2.049, 4.228]",3.139,0.629,0.543
norefined,k3,-1.371,"[-7.258, 4.516]",5.887,-0.422,0.682
norefined,k4,-1.088,"[-5.985, 3.809]",4.897,-0.403,0.696
norefined,k5,0.228,"[-2.017, 2.473]",2.245,0.184,0.858
refined,tt,-0.787,"[-1.13, -0.444]",0.343,-4.158,0.002
refined,c,-4.521,"[-6.851, -2.192]",2.329,-3.518,0.006
refined,s,-2.387,"[-3.28, -1.494]",0.893,-4.846,0.001
refined,k0,-0.616,"[-1.94, 0.707]",1.324,-0.844,0.418
refined,k1,0.616,"[-0.231, 1.463]",0.847,1.317,0.217
refined,k2,-0.009,"[-0.868, 0.849]",0.858,-0.020,0.984
refined,k3,0.073,"[-1.144, 1.29]",1.217,0.108,0.916
refined,k4,-0.921,"[-2.058, 0.217]",1.138,-1.467,0.173
refined,k5,0.106,"[-0.473, 0.686]",0.579,0.332,0.746
