stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,96.077,1.765,0.000,0,9,2347090580.925,123437168.669,57
refined,227.920,1.765,0.000,0,9,2347090580.925,53666167.480,57
