stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.048,"[-1.916, -0.179]",0.868,-2.050,0.050
norefined,c,-7.156,"[-13.041, -1.272]",5.884,-2.066,0.048
norefined,s,-2.954,"[-5.437, -0.47]",2.484,-2.021,0.053
norefined,k0,-1.304,"[-2.902, 0.294]",1.598,-1.386,0.176
norefined,k1,0.452,"[-1.294, 2.197]",1.746,0.440,0.663
norefined,k2,0.786,"[-0.525, 2.096]",1.310,1.019,0.317
norefined,k3,-1.749,"[-3.34, -0.158]",1.591,-1.868,0.072
norefined,k4,-0.237,"[-1.691, 1.216]",1.453,-0.278,0.783
norefined,k5,-0.233,"[-1.9, 1.433]",1.667,-0.238,0.814
refined,tt,-1.494,"[-2.414, -0.575]",0.919,-2.762,0.010
refined,c,-9.129,"[-14.498, -3.76]",5.369,-2.889,0.007
refined,s,-4.285,"[-7.138, -1.433]",2.853,-2.552,0.016
refined,k0,-0.192,"[-1.013, 0.628]",0.821,-0.398,0.693
refined,k1,-0.286,"[-1.388, 0.815]",1.101,-0.441,0.662
refined,k2,0.940,"[-0.151, 2.031]",1.091,1.464,0.154
refined,k3,-0.598,"[-1.575, 0.379]",0.977,-1.040,0.307
refined,k4,0.398,"[-0.649, 1.446]",1.047,0.646,0.523
refined,k5,-0.017,"[-1.222, 1.188]",1.205,-0.024,0.981
