attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.383,"[-2.159, -0.607]",0.776,-2.974,0.004,11.252,ngd,35,213717088.168,0.149,-1.000,-0.383,0,0,fn
c,-7.570,"[-11.626, -3.514]",4.056,-3.113,0.003,11.252,ngd,35,213717088.168,0.149,-6.000,-1.570,0,0,fn
s,-3.972,"[-5.953, -1.991]",1.981,-3.344,0.001,11.252,ngd,35,213717088.168,0.149,-3.000,-0.972,0,0,fn
k0,0.070,"[-0.883, 1.023]",0.953,0.122,0.903,11.252,ngd,35,213717088.168,0.149,0.000,0.070,0,0,fp
k1,0.175,"[-0.776, 1.127]",0.951,0.307,0.759,11.252,ngd,35,213717088.168,0.149,0.000,0.175,0,0,fp
k2,0.524,"[-0.089, 1.138]",0.613,1.426,0.158,11.252,ngd,35,213717088.168,0.149,0.000,0.524,0,0,fp
k3,-0.852,"[-1.847, 0.143]",0.995,-1.427,0.158,11.252,ngd,35,213717088.168,0.149,0.000,-0.852,0,0,fp
k4,-0.416,"[-1.546, 0.713]",1.130,-0.614,0.541,11.252,ngd,35,213717088.168,0.149,0.000,-0.416,0,0,fp
k5,-0.174,"[-1.028, 0.679]",0.854,-0.341,0.734,11.252,ngd,35,213717088.168,0.149,0.000,-0.174,0,0,fp
vot,0.183,,,,,11.252,ngd,35,213717088.168,0.149,0.167,0.016,0,0,fn
tt,-2.773,"[-5.365, -0.18]",2.593,-1.784,0.079,11.746,lm,35,530905103.038,0.234,-1.000,-1.773,0,0,fn
c,-7.514,"[-14.683, -0.345]",7.169,-1.748,0.085,11.746,lm,35,530905103.038,0.234,-6.000,-1.514,0,0,fn
s,-2.830,"[-5.711, 0.052]",2.881,-1.638,0.106,11.746,lm,35,530905103.038,0.234,-3.000,0.170,1,0,fn
k0,-0.728,"[-2.716, 1.259]",1.988,-0.611,0.543,11.746,lm,35,530905103.038,0.234,0.000,-0.728,0,0,fp
k1,0.487,"[-1.45, 2.423]",1.936,0.419,0.676,11.746,lm,35,530905103.038,0.234,0.000,0.487,0,0,fp
k2,1.187,"[-2.088, 4.463]",3.275,0.605,0.547,11.746,lm,35,530905103.038,0.234,0.000,1.187,0,0,fp
k3,-1.773,"[-4.189, 0.644]",2.417,-1.224,0.225,11.746,lm,35,530905103.038,0.234,0.000,-1.773,0,0,fp
k4,-0.707,"[-2.934, 1.521]",2.227,-0.529,0.598,11.746,lm,35,530905103.038,0.234,0.000,-0.707,0,0,fp
k5,-0.851,"[-2.469, 0.768]",1.619,-0.876,0.384,11.746,lm,35,530905103.038,0.234,0.000,-0.851,0,0,fp
vot,0.369,,,,,11.746,lm,35,530905103.038,0.234,0.167,0.202,0,0,fn
tt,-0.844,"[-1.171, -0.517]",0.327,-4.304,0.000,23.160,ngd+lm,35,158521551.695,0.128,-1.000,0.156,0,0,fn
c,-5.342,"[-7.245, -3.439]",1.903,-4.682,0.000,23.160,ngd+lm,35,158521551.695,0.128,-6.000,0.658,0,0,fn
s,-2.813,"[-3.791, -1.835]",0.978,-4.797,0.000,23.160,ngd+lm,35,158521551.695,0.128,-3.000,0.187,0,0,fn
k0,0.757,"[0.104, 1.41]",0.653,1.933,0.058,23.160,ngd+lm,35,158521551.695,0.128,0.000,0.757,0,1,fp
k1,0.046,"[-0.523, 0.615]",0.569,0.135,0.893,23.160,ngd+lm,35,158521551.695,0.128,0.000,0.046,0,0,fp
k2,-0.255,"[-0.667, 0.157]",0.412,-1.031,0.306,23.160,ngd+lm,35,158521551.695,0.128,0.000,-0.255,0,0,fp
k3,0.227,"[-0.367, 0.82]",0.594,0.637,0.527,23.160,ngd+lm,35,158521551.695,0.128,0.000,0.227,0,0,fp
k4,-0.455,"[-1.144, 0.234]",0.689,-1.102,0.275,23.160,ngd+lm,35,158521551.695,0.128,0.000,-0.455,0,0,fp
k5,-0.059,"[-0.559, 0.441]",0.500,-0.196,0.845,23.160,ngd+lm,35,158521551.695,0.128,0.000,-0.059,0,0,fp
vot,0.158,,,,,23.160,ngd+lm,35,158521551.695,0.128,0.167,-0.009,0,0,fn
