attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.109,"[-1.469, -0.749]",0.360,-5.133,0.000,5.063,ngd,34,173182499.894,0.135,-1.000,-0.109,0,0,fn
c,-5.339,"[-7.16, -3.518]",1.821,-4.884,0.000,5.063,ngd,34,173182499.894,0.135,-6.000,0.661,0,0,fn
s,-3.093,"[-4.067, -2.119]",0.974,-5.291,0.000,5.063,ngd,34,173182499.894,0.135,-3.000,-0.093,0,0,fn
vot,0.208,,,,,5.063,ngd,34,173182499.894,0.135,0.167,0.041,0,0,fn
tt,0.875,"[-0.204, 1.955]",1.080,1.351,0.181,5.666,lm,34,3205973171.031,0.581,-1.000,1.875,1,0,fn
c,-5.266,"[-12.596, 2.065]",7.330,-1.197,0.235,5.666,lm,34,3205973171.031,0.581,-6.000,0.734,1,0,fn
s,-3.205,"[-7.072, 0.663]",3.867,-1.381,0.172,5.666,lm,34,3205973171.031,0.581,-3.000,-0.205,1,0,fn
vot,-0.166,,,,,5.666,lm,34,3205973171.031,0.581,0.167,-0.333,0,0,fn
tt,-1.302,"[-1.721, -0.884]",0.419,-5.182,0.000,10.343,ngd+lm,34,166059511.863,0.132,-1.000,-0.302,0,0,fn
c,-6.628,"[-8.902, -4.354]",2.274,-4.856,0.000,10.343,ngd+lm,34,166059511.863,0.132,-6.000,-0.628,0,0,fn
s,-3.432,"[-4.542, -2.321]",1.111,-5.148,0.000,10.343,ngd+lm,34,166059511.863,0.132,-3.000,-0.432,0,0,fn
vot,0.196,,,,,10.343,ngd+lm,34,166059511.863,0.132,0.167,0.030,0,0,fn
