attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.035,"[-1.699, -0.371]",0.664,-2.599,0.011,11.585,ngd,100,325303539.679,0.187,-1.000,-0.035,0,0,fn
c,-7.809,"[-12.057, -3.56]",4.248,-3.066,0.003,11.585,ngd,100,325303539.679,0.187,-6.000,-1.809,0,0,fn
s,-3.078,"[-4.647, -1.51]",1.568,-3.274,0.002,11.585,ngd,100,325303539.679,0.187,-3.000,-0.078,0,0,fn
k0,-0.143,"[-1.007, 0.721]",0.864,-0.277,0.783,11.585,ngd,100,325303539.679,0.187,0.000,-0.143,0,0,fp
k1,0.159,"[-0.827, 1.146]",0.987,0.269,0.789,11.585,ngd,100,325303539.679,0.187,0.000,0.159,0,0,fp
k2,1.488,"[0.354, 2.621]",1.134,2.189,0.032,11.585,ngd,100,325303539.679,0.187,0.000,1.488,0,1,fp
k3,0.040,"[-1.162, 1.241]",1.202,0.055,0.956,11.585,ngd,100,325303539.679,0.187,0.000,0.040,0,0,fp
k4,-1.336,"[-2.592, -0.081]",1.256,-1.775,0.080,11.585,ngd,100,325303539.679,0.187,0.000,-1.336,0,1,fp
k5,-0.164,"[-0.794, 0.467]",0.631,-0.433,0.666,11.585,ngd,100,325303539.679,0.187,0.000,-0.164,0,0,fp
vot,0.133,,,,,11.585,ngd,100,325303539.679,0.187,0.167,-0.034,0,0,fn
tt,-1.657,"[-3.227, -0.086]",1.570,-1.760,0.083,11.826,lm,100,967020849.986,0.322,-1.000,-0.657,0,0,fn
c,-7.968,"[-15.308, -0.628]",7.340,-1.811,0.075,11.826,lm,100,967020849.986,0.322,-6.000,-1.968,0,0,fn
s,-1.068,"[-2.603, 0.466]",1.535,-1.161,0.250,11.826,lm,100,967020849.986,0.322,-3.000,1.932,1,0,fn
k0,-0.871,"[-2.197, 0.455]",1.326,-1.096,0.277,11.826,lm,100,967020849.986,0.322,0.000,-0.871,0,0,fp
k1,-0.597,"[-2.146, 0.951]",1.549,-0.643,0.522,11.826,lm,100,967020849.986,0.322,0.000,-0.597,0,0,fp
k2,1.605,"[-0.934, 4.144]",2.539,1.054,0.296,11.826,lm,100,967020849.986,0.322,0.000,1.605,0,0,fp
k3,0.179,"[-1.592, 1.951]",1.772,0.169,0.866,11.826,lm,100,967020849.986,0.322,0.000,0.179,0,0,fp
k4,-1.658,"[-4.479, 1.163]",2.821,-0.980,0.330,11.826,lm,100,967020849.986,0.322,0.000,-1.658,0,0,fp
k5,-0.613,"[-2.26, 1.034]",1.647,-0.621,0.537,11.826,lm,100,967020849.986,0.322,0.000,-0.613,0,0,fp
vot,0.208,,,,,11.826,lm,100,967020849.986,0.322,0.167,0.041,0,0,fn
tt,-0.898,"[-1.287, -0.51]",0.389,-3.854,0.000,23.455,ngd+lm,100,193032163.086,0.144,-1.000,0.102,0,0,fn
c,-5.574,"[-7.719, -3.43]",2.144,-4.336,0.000,23.455,ngd+lm,100,193032163.086,0.144,-6.000,0.426,0,0,fn
s,-3.148,"[-4.178, -2.118]",1.030,-5.097,0.000,23.455,ngd+lm,100,193032163.086,0.144,-3.000,-0.148,0,0,fn
k0,0.392,"[-0.135, 0.919]",0.527,1.240,0.219,23.455,ngd+lm,100,193032163.086,0.144,0.000,0.392,0,0,fp
k1,-0.526,"[-1.181, 0.128]",0.655,-1.341,0.184,23.455,ngd+lm,100,193032163.086,0.144,0.000,-0.526,0,0,fp
k2,0.383,"[-0.29, 1.056]",0.673,0.950,0.346,23.455,ngd+lm,100,193032163.086,0.144,0.000,0.383,0,0,fp
k3,-0.428,"[-1.126, 0.271]",0.699,-1.021,0.311,23.455,ngd+lm,100,193032163.086,0.144,0.000,-0.428,0,0,fp
k4,0.408,"[-0.258, 1.074]",0.666,1.021,0.311,23.455,ngd+lm,100,193032163.086,0.144,0.000,0.408,0,0,fp
k5,-0.088,"[-0.577, 0.401]",0.489,-0.301,0.765,23.455,ngd+lm,100,193032163.086,0.144,0.000,-0.088,0,0,fp
vot,0.161,,,,,23.455,ngd+lm,100,193032163.086,0.144,0.167,-0.006,0,0,fn
