attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.964,"[-1.336, -0.591]",0.372,-4.313,0.000,42.613,ngd,78,185063787.951,0.140,-1.000,0.036,0,0,fn
c,-5.051,"[-6.924, -3.179]",1.873,-4.494,0.000,42.613,ngd,78,185063787.951,0.140,-6.000,0.949,0,0,fn
s,-3.085,"[-4.159, -2.011]",1.074,-4.786,0.000,42.613,ngd,78,185063787.951,0.140,-3.000,-0.085,0,0,fn
vot,0.191,,,,,42.613,ngd,78,185063787.951,0.140,0.167,0.024,0,0,fn
tt,-0.563,"[-0.76, -0.367]",0.197,-4.777,0.000,42.130,lm,78,176832481.347,0.137,-1.000,0.437,0,0,fn
c,-3.956,"[-5.225, -2.686]",1.270,-5.190,0.000,42.130,lm,78,176832481.347,0.137,-6.000,2.044,0,0,fn
s,-2.303,"[-3.0, -1.605]",0.698,-5.496,0.000,42.130,lm,78,176832481.347,0.137,-3.000,0.697,0,0,fn
vot,0.142,,,,,42.130,lm,78,176832481.347,0.137,0.167,-0.024,0,0,fn
tt,-0.574,"[-0.774, -0.374]",0.200,-4.786,0.000,85.018,ngd+lm,78,176869300.274,0.137,-1.000,0.426,0,0,fn
c,-3.929,"[-5.193, -2.665]",1.264,-5.177,0.000,85.018,ngd+lm,78,176869300.274,0.137,-6.000,2.071,0,0,fn
s,-2.310,"[-3.01, -1.61]",0.700,-5.498,0.000,85.018,ngd+lm,78,176869300.274,0.137,-3.000,0.690,0,0,fn
vot,0.146,,,,,85.018,ngd+lm,78,176869300.274,0.137,0.167,-0.021,0,0,fn
