stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,27.336,1.727,0.000,0,9,3648090318.615,780845211.262,76
refined,46.518,1.727,0.000,0,9,3648090318.615,503277833.370,76
