stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,23.733,1.727,0.000,0,9,3215354940.209,767749201.610,76
refined,34.551,1.727,0.000,0,9,3215354940.209,569975056.966,76
