stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,186.733,2.023,0.000,76,0,9,3142798387.392,120489784.749
refined,293.632,2.023,0.000,76,0,9,3142798387.392,77709152.693
