stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.865,-7.133,-2.141,1.122,1.805,0.177,-1.127,0.711,1.012,1264596186.398,0.402
norefined,2,-2.515,-7.213,-2.457,1.064,1.768,0.094,-1.121,0.621,0.974,929382927.595,0.349
norefined,3,-2.175,-7.254,-2.790,1.022,1.712,-0.000,-1.088,0.561,0.921,749536779.532,0.300
norefined,4,-1.810,-7.279,-3.088,0.994,1.617,-0.093,-1.017,0.543,0.858,577004359.974,0.249
norefined,5,-1.442,-7.287,-3.371,0.942,1.492,-0.148,-0.960,0.499,0.769,393781728.093,0.198
norefined,6,-1.344,-7.335,-3.537,0.699,1.268,-0.242,-0.762,0.331,0.610,301424852.818,0.183
norefined,7,-1.324,-7.365,-3.647,0.458,1.007,-0.312,-0.505,0.163,0.505,225236210.280,0.180
norefined,8,-1.272,-7.374,-3.763,0.232,0.721,-0.351,-0.233,0.017,0.437,177217268.659,0.172
norefined,9,-1.423,-7.389,-3.718,-0.036,0.444,-0.299,0.015,-0.086,0.400,172303783.418,0.193
norefined,10,-0.971,-7.370,-3.903,-0.005,0.384,-0.343,0.052,-0.039,0.426,190647995.194,0.132
refined,11,-1.423,-7.389,-3.718,-0.036,0.444,-0.299,0.015,-0.086,0.400,172303783.418,0.193
refined,12,-1.016,-6.878,-3.644,-0.998,-0.420,-0.002,0.252,0.503,1.220,124435244.435,0.148
refined,13,-1.022,-6.699,-3.469,-0.803,-0.281,-0.102,0.317,0.321,1.302,120824879.278,0.153
refined,14,-1.043,-6.889,-3.578,-0.853,-0.301,-0.071,0.324,0.342,1.364,120774596.450,0.151
refined,15,-1.044,-6.868,-3.564,-0.846,-0.299,-0.083,0.331,0.350,1.358,120771006.531,0.152
refined,16,-1.045,-6.884,-3.574,-0.849,-0.302,-0.077,0.330,0.348,1.361,120770367.416,0.152
refined,17,-1.045,-6.879,-3.571,-0.848,-0.301,-0.080,0.331,0.349,1.359,120770237.534,0.152
refined,18,-1.045,-6.882,-3.573,-0.848,-0.301,-0.079,0.330,0.349,1.360,120770210.455,0.152
refined,19,-1.045,-6.880,-3.572,-0.848,-0.301,-0.079,0.330,0.349,1.360,120770204.784,0.152
refined,20,-1.045,-6.881,-3.572,-0.848,-0.301,-0.079,0.330,0.349,1.360,120770203.593,0.152
