stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,146.080,2.023,0.000,76,0,9,3553377689.005,172303783.417
refined,211.591,2.023,0.000,76,0,9,3553377689.005,120770203.593
