stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,65.764,2.023,0.000,76,0,9,2527379053.298,257003780.102
refined,195.948,2.023,0.000,76,0,9,2527379053.298,92505536.225
