stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,51.603,2.023,0.000,76,0,9,2743464156.981,345886891.806
refined,169.511,2.023,0.000,76,0,9,2743464156.981,115416211.212
