stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.827,-6.175,-2.780,1.269,1.673,-1.302,1.426,-1.554,-0.758,4180075310.479,-0.134
norefined,2,0.363,-6.233,-2.773,1.201,1.597,-1.393,1.374,-1.602,-0.847,2416589759.316,-0.058
norefined,3,-0.120,-6.262,-2.740,1.164,1.541,-1.457,1.357,-1.634,-0.916,1137631133.788,0.019
norefined,4,-0.598,-6.280,-2.708,1.113,1.441,-1.502,1.328,-1.613,-0.978,581701696.301,0.095
norefined,5,-1.077,-6.265,-2.689,1.053,1.344,-1.530,1.294,-1.574,-1.039,395485028.537,0.172
norefined,6,-0.710,-6.307,-2.944,0.991,1.260,-1.437,1.177,-1.504,-0.937,444049374.093,0.113
norefined,7,-1.188,-6.288,-2.926,0.927,1.157,-1.445,1.149,-1.450,-0.986,369198815.916,0.189
norefined,8,-0.749,-6.332,-3.103,0.895,1.139,-1.368,1.083,-1.428,-0.880,394890774.923,0.118
norefined,9,-1.227,-6.310,-3.088,0.831,1.039,-1.365,1.057,-1.366,-0.920,345886891.806,0.194
norefined,10,-0.779,-6.355,-3.244,0.803,1.032,-1.288,1.002,-1.349,-0.809,356264064.374,0.123
refined,11,-1.227,-6.310,-3.088,0.831,1.039,-1.365,1.057,-1.366,-0.920,345886891.806,0.194
refined,12,-0.157,-2.876,-0.587,-1.753,0.217,1.675,-0.599,2.269,0.762,4545181791.511,0.055
refined,13,-0.206,-0.180,-0.093,0.548,0.330,-1.295,0.259,-1.018,-0.404,2355538995.832,1.146
refined,14,-0.188,-1.366,-0.619,-0.212,0.294,-0.253,-0.248,0.329,-0.293,297407989.299,0.138
refined,15,-0.344,-2.313,-1.005,-0.533,0.338,-0.084,-0.114,0.387,-0.189,166429867.962,0.149
refined,16,-0.531,-3.518,-1.509,-0.648,0.381,0.072,0.019,0.413,-0.141,128485982.288,0.151
refined,17,-0.716,-4.722,-2.046,-0.620,0.387,0.157,0.157,0.444,-0.103,117059976.342,0.152
refined,18,-0.800,-5.239,-2.266,-0.627,0.392,0.214,0.216,0.520,-0.041,115534250.447,0.153
refined,19,-0.826,-5.396,-2.325,-0.644,0.395,0.240,0.228,0.557,-0.026,115425073.746,0.153
refined,20,-0.833,-5.438,-2.338,-0.652,0.394,0.250,0.230,0.569,-0.024,115416211.212,0.153
