stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.827,-6.175,-2.780,1.269,1.673,-1.302,1.426,-1.554,-0.758,4176897755.378,-0.134
norefined,2,0.361,-6.234,-2.776,1.203,1.596,-1.389,1.375,-1.599,-0.846,2455586661.804,-0.058
norefined,3,-0.122,-6.262,-2.746,1.168,1.539,-1.452,1.355,-1.629,-0.912,1133687237.691,0.020
norefined,4,-0.602,-6.281,-2.724,1.120,1.439,-1.495,1.325,-1.604,-0.971,560025199.581,0.096
norefined,5,-1.080,-6.269,-2.710,1.058,1.339,-1.517,1.290,-1.566,-1.034,375776907.853,0.172
norefined,6,-0.728,-6.295,-2.995,1.011,1.243,-1.400,1.207,-1.502,-0.944,404458031.420,0.116
norefined,7,-1.204,-6.281,-2.982,0.942,1.133,-1.398,1.177,-1.449,-1.000,345566426.284,0.192
norefined,8,-0.766,-6.314,-3.175,0.921,1.109,-1.311,1.138,-1.436,-0.901,352828486.212,0.121
norefined,9,-1.241,-6.299,-3.162,0.851,1.000,-1.298,1.110,-1.374,-0.950,319124709.879,0.197
norefined,10,-0.792,-6.337,-3.328,0.833,0.989,-1.215,1.079,-1.369,-0.847,314278879.914,0.125
refined,11,-0.792,-6.337,-3.328,0.833,0.989,-1.215,1.079,-1.369,-0.847,314278879.914,0.125
refined,12,-0.592,-2.555,-1.579,-0.464,-0.015,1.056,-0.866,0.925,0.180,418416944.472,0.232
refined,13,-0.613,-3.670,-1.744,-0.416,0.310,0.494,-0.152,0.523,-0.130,117429659.176,0.167
refined,14,-0.784,-4.911,-2.373,-0.148,0.322,0.343,0.066,0.272,-0.200,93193257.499,0.160
refined,15,-0.853,-5.385,-2.698,-0.019,0.260,0.230,0.171,0.151,-0.218,91106318.638,0.158
refined,16,-0.868,-5.505,-2.763,-0.007,0.237,0.218,0.202,0.164,-0.227,91008950.986,0.158
refined,17,-0.872,-5.539,-2.779,-0.008,0.232,0.218,0.209,0.167,-0.231,91002422.542,0.157
refined,18,-0.873,-5.548,-2.783,-0.008,0.231,0.218,0.210,0.168,-0.232,91001886.225,0.157
refined,19,-0.873,-5.551,-2.785,-0.009,0.230,0.218,0.211,0.168,-0.232,91001841.962,0.157
refined,20,-0.874,-5.552,-2.785,-0.009,0.230,0.218,0.211,0.169,-0.233,91001838.309,0.157
