stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,21.373,1.727,0.000,76,0,9,3023764106.098,781122411.652
refined,56.755,1.727,0.000,76,0,9,3023764106.098,350627642.755
