stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.349,"[-2.671, -0.028]",1.322,-1.703,0.093
norefined,c,-7.827,"[-15.003, -0.652]",7.175,-1.819,0.073
norefined,s,-2.843,"[-5.884, 0.198]",3.041,-1.559,0.124
norefined,k0,0.222,"[-1.304, 1.748]",1.526,0.242,0.809
norefined,k1,-1.525,"[-3.179, 0.129]",1.654,-1.538,0.129
norefined,k2,-0.235,"[-1.488, 1.019]",1.253,-0.312,0.756
norefined,k3,-0.030,"[-1.102, 1.042]",1.072,-0.047,0.963
norefined,k4,1.732,"[-0.329, 3.793]",2.061,1.402,0.166
norefined,k5,0.479,"[-0.585, 1.544]",1.065,0.751,0.455
refined,tt,-3.850,"[-9.97, 2.27]",6.120,-1.049,0.298
refined,c,-19.312,"[-48.874, 10.25]",29.562,-1.090,0.280
refined,s,-11.801,"[-31.921, 8.318]",20.120,-0.978,0.331
refined,k0,1.783,"[-1.682, 5.247]",3.464,0.858,0.394
refined,k1,4.161,"[-5.854, 14.177]",10.015,0.693,0.491
refined,k2,3.074,"[-4.316, 10.465]",7.390,0.694,0.490
refined,k3,-1.771,"[-5.886, 2.344]",4.115,-0.718,0.475
refined,k4,1.822,"[-0.132, 3.776]",1.954,1.555,0.125
refined,k5,-2.550,"[-7.278, 2.178]",4.728,-0.900,0.372
