stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,63.908,2.023,0.000,76,0,9,2938925261.902,306629936.939
refined,173.390,2.023,0.000,76,0,9,2938925261.902,120987535.634
