attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.833,"[-1.522, -0.145]",0.689,-2.194,0.053,35,0.250,23938361.947,0.095,-1.000,0.167,0,0,fn
c,-5.278,"[-9.884, -0.672]",4.606,-2.077,0.065,35,0.250,23938361.947,0.095,-6.000,0.722,0,0,fn
s,-2.259,"[-4.038, -0.48]",1.779,-2.302,0.044,35,0.250,23938361.947,0.095,-3.000,0.741,0,0,fn
k0,-0.265,"[-1.102, 0.572]",0.837,-0.574,0.579,35,0.250,23938361.947,0.095,0.000,-0.265,0,0,fp
k1,-0.432,"[-1.946, 1.082]",1.514,-0.517,0.616,35,0.250,23938361.947,0.095,0.000,-0.432,0,0,fp
k2,0.784,"[-0.803, 2.372]",1.587,0.896,0.391,35,0.250,23938361.947,0.095,0.000,0.784,0,0,fp
k3,0.802,"[-1.375, 2.979]",2.177,0.668,0.519,35,0.250,23938361.947,0.095,0.000,0.802,0,0,fp
k4,0.250,"[-1.702, 2.201]",1.951,0.232,0.821,35,0.250,23938361.947,0.095,0.000,0.250,0,0,fp
k5,-0.763,"[-1.927, 0.401]",1.164,-1.188,0.262,35,0.250,23938361.947,0.095,0.000,-0.763,0,0,fp
vot,0.158,,,,,35,0.250,23938361.947,0.095,0.167,-0.009,0,0,fn
tt,-1.254,"[-2.128, -0.381]",0.874,-2.440,0.021,35,0.500,45300116.773,0.100,-1.000,-0.254,0,0,fn
c,-7.393,"[-12.283, -2.503]",4.890,-2.569,0.016,35,0.500,45300116.773,0.100,-6.000,-1.393,0,0,fn
s,-3.429,"[-5.806, -1.051]",2.378,-2.450,0.021,35,0.500,45300116.773,0.100,-3.000,-0.429,0,0,fn
k0,0.171,"[-0.543, 0.884]",0.714,0.406,0.688,35,0.500,45300116.773,0.100,0.000,0.171,0,0,fp
k1,-0.545,"[-1.392, 0.302]",0.847,-1.094,0.283,35,0.500,45300116.773,0.100,0.000,-0.545,0,0,fp
k2,0.783,"[-0.382, 1.948]",1.165,1.142,0.263,35,0.500,45300116.773,0.100,0.000,0.783,0,0,fp
k3,-0.288,"[-1.239, 0.663]",0.951,-0.514,0.611,35,0.500,45300116.773,0.100,0.000,-0.288,0,0,fp
k4,-0.024,"[-0.901, 0.853]",0.877,-0.046,0.963,35,0.500,45300116.773,0.100,0.000,-0.024,0,0,fp
k5,0.321,"[-0.685, 1.327]",1.006,0.542,0.592,35,0.500,45300116.773,0.100,0.000,0.321,0,0,fp
vot,0.170,,,,,35,0.500,45300116.773,0.100,0.167,0.003,0,0,fn
tt,-0.923,"[-1.278, -0.568]",0.355,-4.362,0.000,35,0.750,52845041.236,0.086,-1.000,0.077,0,0,fn
c,-5.133,"[-6.916, -3.35]",1.783,-4.829,0.000,35,0.750,52845041.236,0.086,-6.000,0.867,0,0,fn
s,-2.630,"[-3.535, -1.725]",0.905,-4.873,0.000,35,0.750,52845041.236,0.086,-3.000,0.370,0,0,fn
k0,-0.468,"[-0.765, -0.171]",0.297,-2.644,0.011,35,0.750,52845041.236,0.086,0.000,-0.468,0,1,fp
k1,-0.082,"[-0.449, 0.284]",0.367,-0.376,0.708,35,0.750,52845041.236,0.086,0.000,-0.082,0,0,fp
k2,1.457,"[0.623, 2.291]",0.834,2.929,0.005,35,0.750,52845041.236,0.086,0.000,1.457,0,1,fp
k3,-0.816,"[-1.38, -0.251]",0.565,-2.423,0.019,35,0.750,52845041.236,0.086,0.000,-0.816,0,1,fp
k4,0.128,"[-0.287, 0.544]",0.416,0.517,0.608,35,0.750,52845041.236,0.086,0.000,0.128,0,0,fp
k5,-0.237,"[-0.623, 0.148]",0.386,-1.032,0.307,35,0.750,52845041.236,0.086,0.000,-0.237,0,0,fp
vot,0.180,,,,,35,0.750,52845041.236,0.086,0.167,0.013,0,0,fn
