attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.207,"[-0.264, -0.149]",0.058,-7.116,0.000,92,0.800,523639809.028,0.190,-1.000,0.793,0,0,fn
c,-1.042,"[-1.431, -0.653]",0.389,-5.347,0.000,92,0.800,523639809.028,0.190,-6.000,4.958,0,0,fn
s,-0.725,"[-0.952, -0.498]",0.227,-6.375,0.000,92,0.800,523639809.028,0.190,-3.000,2.275,0,0,fn
k0,0.483,"[0.16, 0.806]",0.323,2.985,0.004,92,0.800,523639809.028,0.190,0.000,0.483,0,1,fp
k1,-0.033,"[-0.326, 0.261]",0.293,-0.223,0.825,92,0.800,523639809.028,0.190,0.000,-0.033,0,0,fp
k2,-0.313,"[-0.687, 0.061]",0.374,-1.668,0.100,92,0.800,523639809.028,0.190,0.000,-0.313,0,1,fp
k3,0.107,"[-0.172, 0.386]",0.279,0.767,0.446,92,0.800,523639809.028,0.190,0.000,0.107,0,0,fp
k4,0.129,"[-0.148, 0.406]",0.277,0.929,0.356,92,0.800,523639809.028,0.190,0.000,0.129,0,0,fp
k5,0.542,"[0.134, 0.949]",0.408,2.652,0.010,92,0.800,523639809.028,0.190,0.000,0.542,0,1,fp
vot,0.198,,,,,92,0.800,523639809.028,0.190,0.167,0.032,0,0,fn
tt,-0.556,"[-0.788, -0.323]",0.232,-4.775,0.000,92,0.900,279670942.926,0.153,-1.000,0.444,0,0,fn
c,-3.220,"[-4.676, -1.765]",1.456,-4.416,0.000,92,0.900,279670942.926,0.153,-6.000,2.780,0,0,fn
s,-1.841,"[-2.582, -1.1]",0.741,-4.960,0.000,92,0.900,279670942.926,0.153,-3.000,1.159,0,0,fn
k0,0.008,"[-0.44, 0.456]",0.448,0.036,0.972,92,0.900,279670942.926,0.153,0.000,0.008,0,0,fp
k1,-0.192,"[-0.668, 0.284]",0.476,-0.804,0.424,92,0.900,279670942.926,0.153,0.000,-0.192,0,0,fp
k2,-0.001,"[-0.63, 0.627]",0.629,-0.004,0.997,92,0.900,279670942.926,0.153,0.000,-0.001,0,0,fp
k3,0.114,"[-0.346, 0.575]",0.461,0.495,0.623,92,0.900,279670942.926,0.153,0.000,0.114,0,0,fp
k4,0.264,"[-0.171, 0.699]",0.435,1.212,0.230,92,0.900,279670942.926,0.153,0.000,0.264,0,0,fp
k5,-0.026,"[-0.603, 0.551]",0.577,-0.090,0.928,92,0.900,279670942.926,0.153,0.000,-0.026,0,0,fp
vot,0.173,,,,,92,0.900,279670942.926,0.153,0.167,0.006,0,0,fn
tt,-0.931,"[-1.228, -0.635]",0.297,-6.262,0.000,92,1.100,143679046.994,0.133,-1.000,0.069,0,0,fn
c,-5.269,"[-6.976, -3.563]",1.707,-6.163,0.000,92,1.100,143679046.994,0.133,-6.000,0.731,0,0,fn
s,-2.713,"[-3.542, -1.884]",0.829,-6.531,0.000,92,1.100,143679046.994,0.133,-3.000,0.287,0,0,fn
k0,-0.010,"[-0.449, 0.429]",0.439,-0.045,0.964,92,1.100,143679046.994,0.133,0.000,-0.010,0,0,fp
k1,-0.017,"[-0.533, 0.499]",0.516,-0.066,0.948,92,1.100,143679046.994,0.133,0.000,-0.017,0,0,fp
k2,0.158,"[-0.488, 0.804]",0.646,0.489,0.626,92,1.100,143679046.994,0.133,0.000,0.158,0,0,fp
k3,-0.200,"[-0.644, 0.243]",0.443,-0.902,0.370,92,1.100,143679046.994,0.133,0.000,-0.200,0,0,fp
k4,-0.207,"[-0.606, 0.192]",0.399,-1.037,0.303,92,1.100,143679046.994,0.133,0.000,-0.207,0,0,fp
k5,0.061,"[-0.478, 0.601]",0.540,0.227,0.821,92,1.100,143679046.994,0.133,0.000,0.061,0,0,fp
vot,0.177,,,,,92,1.100,143679046.994,0.133,0.167,0.010,0,0,fn
tt,-1.077,"[-1.673, -0.48]",0.596,-3.604,0.001,92,1.200,367249809.924,0.239,-1.000,-0.077,0,0,fn
c,-5.598,"[-8.716, -2.479]",3.118,-3.583,0.001,92,1.200,367249809.924,0.239,-6.000,0.402,0,0,fn
s,-2.826,"[-4.283, -1.369]",1.457,-3.871,0.000,92,1.200,367249809.924,0.239,-3.000,0.174,0,0,fn
k0,-0.212,"[-0.979, 0.556]",0.767,-0.551,0.584,92,1.200,367249809.924,0.239,0.000,-0.212,0,0,fp
k1,-0.114,"[-0.929, 0.701]",0.815,-0.279,0.781,92,1.200,367249809.924,0.239,0.000,-0.114,0,0,fp
k2,0.039,"[-1.084, 1.161]",1.123,0.069,0.946,92,1.200,367249809.924,0.239,0.000,0.039,0,0,fp
k3,0.115,"[-0.634, 0.864]",0.749,0.306,0.761,92,1.200,367249809.924,0.239,0.000,0.115,0,0,fp
k4,-0.255,"[-0.927, 0.417]",0.672,-0.758,0.451,92,1.200,367249809.924,0.239,0.000,-0.255,0,0,fp
k5,-0.723,"[-1.634, 0.188]",0.911,-1.584,0.118,92,1.200,367249809.924,0.239,0.000,-0.723,0,0,fp
vot,0.192,,,,,92,1.200,367249809.924,0.239,0.167,0.026,0,0,fn
