stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,47.913,2.023,0.000,0,9,3121360553.454,419756824.637,76
refined,154.283,2.023,0.000,0,9,3121360553.454,143679046.993,76
