stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.707,"[-1.363, -0.05]",0.656,-2.149,0.035
norefined,c,-6.204,"[-12.249, -0.158]",6.045,-2.048,0.044
norefined,s,-3.343,"[-6.413, -0.273]",3.070,-2.174,0.033
norefined,k0,-0.983,"[-2.295, 0.329]",1.312,-1.496,0.139
norefined,k1,1.047,"[-1.113, 3.208]",2.161,0.968,0.337
norefined,k2,0.104,"[-1.506, 1.714]",1.610,0.129,0.898
norefined,k3,-0.970,"[-2.829, 0.888]",1.859,-1.042,0.301
norefined,k4,1.523,"[-0.035, 3.082]",1.559,1.951,0.055
norefined,k5,0.918,"[-1.332, 3.167]",2.249,0.814,0.418
refined,tt,-0.207,"[-0.264, -0.149]",0.058,-7.116,0.000
refined,c,-1.042,"[-1.431, -0.653]",0.389,-5.347,0.000
refined,s,-0.725,"[-0.952, -0.498]",0.227,-6.375,0.000
refined,k0,0.483,"[0.16, 0.806]",0.323,2.985,0.004
refined,k1,-0.033,"[-0.326, 0.261]",0.293,-0.223,0.825
refined,k2,-0.313,"[-0.687, 0.061]",0.374,-1.668,0.100
refined,k3,0.107,"[-0.172, 0.386]",0.279,0.767,0.446
refined,k4,0.129,"[-0.148, 0.406]",0.277,0.929,0.356
refined,k5,0.542,"[0.134, 0.949]",0.408,2.652,0.010
