stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,20.906,2.023,0.000,0,9,2028864897.964,532759672.432,76
refined,46.561,2.023,0.000,0,9,2028864897.964,279670942.928,76
