stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,90.158,2.023,0.000,76,0,9,3201894675.532,244219116.010
refined,222.242,2.023,0.000,76,0,9,3201894675.532,103777786.311
