stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,78.296,1.765,0.000,57,0,9,1941265140.523,123800498.914
refined,224.444,1.765,0.000,57,0,9,1941265140.523,45058382.146
