stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.562,-7.894,-4.378,-0.310,-0.827,1.725,-1.746,1.292,1.190,601436508.276,0.325
norefined,2,-2.142,-7.923,-4.593,-0.316,-0.812,1.652,-1.660,1.174,1.190,485356299.494,0.270
norefined,3,-1.730,-7.929,-4.812,-0.246,-0.800,1.577,-1.579,1.061,1.146,287144254.575,0.218
norefined,4,-1.273,-7.962,-4.957,-0.185,-0.805,1.533,-1.547,0.970,1.086,108525571.766,0.160
norefined,5,-1.225,-7.970,-5.052,-0.101,-0.680,1.458,-1.492,0.516,1.057,81926369.489,0.154
norefined,6,-1.702,-7.931,-4.997,-0.069,-0.648,1.439,-1.470,0.402,1.106,183978184.805,0.215
norefined,7,-1.226,-7.980,-5.093,-0.016,-0.647,1.403,-1.450,0.323,1.072,73365607.791,0.154
norefined,8,-1.711,-7.941,-5.028,0.008,-0.630,1.389,-1.430,0.253,1.122,170550686.887,0.215
norefined,9,-1.233,-7.994,-5.116,0.059,-0.630,1.352,-1.411,0.178,1.092,66780918.796,0.154
norefined,10,-1.721,-7.955,-5.047,0.078,-0.622,1.340,-1.391,0.128,1.143,160773393.952,0.216
refined,11,-1.233,-7.994,-5.116,0.059,-0.630,1.352,-1.411,0.178,1.092,66780918.796,0.154
refined,12,-1.164,-7.350,-3.558,0.343,-0.482,0.708,-0.083,-0.458,0.383,36739143.980,0.158
refined,13,-1.258,-7.973,-4.037,0.142,-0.603,0.682,-0.721,-0.479,0.703,34184920.407,0.158
refined,14,-1.230,-7.794,-3.916,0.192,-0.555,0.658,-0.560,-0.456,0.583,34102452.716,0.158
refined,15,-1.258,-7.966,-4.017,0.160,-0.570,0.666,-0.643,-0.474,0.640,34085280.942,0.158
refined,16,-1.249,-7.907,-3.976,0.175,-0.562,0.662,-0.607,-0.467,0.609,34082433.465,0.158
refined,17,-1.255,-7.948,-4.001,0.168,-0.566,0.665,-0.626,-0.471,0.624,34081658.335,0.158
refined,18,-1.252,-7.932,-3.990,0.171,-0.564,0.664,-0.617,-0.470,0.616,34081483.344,0.158
refined,19,-1.254,-7.942,-3.996,0.170,-0.565,0.664,-0.622,-0.471,0.620,34081438.866,0.158
refined,20,-1.253,-7.937,-3.993,0.170,-0.564,0.664,-0.620,-0.470,0.618,34081428.115,0.158
