stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.881,"[-1.251, -0.511]",0.370,-3.973,0.000
norefined,c,-5.458,"[-7.755, -3.162]",2.297,-3.964,0.000
norefined,s,-3.389,"[-4.747, -2.031]",1.358,-4.162,0.000
norefined,k0,0.374,"[-0.207, 0.954]",0.581,1.073,0.287
norefined,k1,-0.153,"[-0.959, 0.654]",0.807,-0.316,0.753
norefined,k2,-0.194,"[-0.733, 0.345]",0.539,-0.601,0.550
norefined,k3,0.953,"[0.188, 1.718]",0.765,2.079,0.041
norefined,k4,-0.278,"[-0.786, 0.23]",0.508,-0.914,0.364
norefined,k5,0.107,"[-0.488, 0.702]",0.595,0.300,0.765
refined,tt,-0.819,"[-1.122, -0.515]",0.304,-4.495,0.000
refined,c,-4.851,"[-6.737, -2.965]",1.886,-4.290,0.000
refined,s,-2.668,"[-3.618, -1.718]",0.950,-4.684,0.000
refined,k0,0.149,"[-0.275, 0.573]",0.424,0.586,0.560
refined,k1,-0.064,"[-0.697, 0.569]",0.633,-0.169,0.866
refined,k2,-0.135,"[-0.522, 0.251]",0.387,-0.584,0.561
refined,k3,0.778,"[0.222, 1.335]",0.556,2.332,0.023
refined,k4,0.064,"[-0.316, 0.444]",0.380,0.280,0.781
refined,k5,-0.358,"[-0.805, 0.09]",0.447,-1.334,0.187
