stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.002,"[-2.283, 0.279]",1.281,-1.329,0.194
norefined,c,-4.247,"[-9.74, 1.246]",5.493,-1.314,0.199
norefined,s,-1.752,"[-4.063, 0.56]",2.311,-1.288,0.208
norefined,k0,-0.158,"[-2.064, 1.747]",1.906,-0.141,0.889
norefined,k1,-1.353,"[-3.373, 0.667]",2.020,-1.138,0.264
norefined,k2,0.887,"[-1.248, 3.022]",2.135,0.706,0.486
norefined,k3,0.000,"[-2.134, 2.135]",2.135,0.000,1.000
norefined,k4,-0.849,"[-2.619, 0.921]",1.770,-0.815,0.422
norefined,k5,-0.849,"[-2.507, 0.809]",1.658,-0.870,0.391
refined,tt,-0.775,"[-1.157, -0.392]",0.383,-3.438,0.002
refined,c,-4.606,"[-6.86, -2.353]",2.253,-3.473,0.002
refined,s,-2.452,"[-3.481, -1.422]",1.030,-4.046,0.000
refined,k0,0.057,"[-0.782, 0.896]",0.839,0.116,0.909
refined,k1,-0.440,"[-1.039, 0.159]",0.599,-1.249,0.222
refined,k2,0.150,"[-0.628, 0.928]",0.778,0.328,0.745
refined,k3,-0.314,"[-1.062, 0.435]",0.748,-0.712,0.482
refined,k4,0.136,"[-0.35, 0.622]",0.486,0.477,0.637
refined,k5,-0.068,"[-0.686, 0.55]",0.618,-0.186,0.854
