attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.967,"[-6.682, 2.749]",4.715,-0.756,0.467,63,0.250,13348395.478,0.082,-1.000,-0.967,1,0,fn
c,-11.703,"[-36.158, 12.752]",24.455,-0.867,0.406,63,0.250,13348395.478,0.082,-6.000,-5.703,1,0,fn
s,-6.415,"[-22.202, 9.373]",15.787,-0.736,0.478,63,0.250,13348395.478,0.082,-3.000,-3.415,1,0,fn
k0,1.306,"[-4.292, 6.904]",5.598,0.423,0.681,63,0.250,13348395.478,0.082,0.000,1.306,0,0,fp
k1,0.179,"[-4.306, 4.663]",4.485,0.072,0.944,63,0.250,13348395.478,0.082,0.000,0.179,0,0,fp
k2,-0.512,"[-2.764, 1.741]",2.252,-0.412,0.689,63,0.250,13348395.478,0.082,0.000,-0.512,0,0,fp
k3,-0.469,"[-3.366, 2.429]",2.897,-0.293,0.775,63,0.250,13348395.478,0.082,0.000,-0.469,0,0,fp
k4,-1.199,"[-7.281, 4.884]",6.083,-0.357,0.728,63,0.250,13348395.478,0.082,0.000,-1.199,0,0,fp
k5,0.939,"[-1.417, 3.296]",2.356,0.723,0.486,63,0.250,13348395.478,0.082,0.000,0.939,0,0,fp
vot,0.168,,,,,63,0.250,13348395.478,0.082,0.167,0.001,0,0,fn
tt,-1.026,"[-1.368, -0.684]",0.342,-5.102,0.000,63,0.500,48560302.475,0.093,-1.000,-0.026,0,0,fn
c,-6.387,"[-8.38, -4.395]",1.993,-5.447,0.000,63,0.500,48560302.475,0.093,-6.000,-0.387,0,0,fn
s,-3.242,"[-4.491, -1.993]",1.249,-4.411,0.000,63,0.500,48560302.475,0.093,-3.000,-0.242,0,0,fn
k0,0.280,"[-0.237, 0.797]",0.517,0.920,0.365,63,0.500,48560302.475,0.093,0.000,0.280,0,0,fp
k1,-0.275,"[-0.92, 0.37]",0.645,-0.724,0.475,63,0.500,48560302.475,0.093,0.000,-0.275,0,0,fp
k2,-0.468,"[-1.178, 0.242]",0.710,-1.119,0.272,63,0.500,48560302.475,0.093,0.000,-0.468,0,0,fp
k3,-0.127,"[-0.683, 0.43]",0.557,-0.386,0.702,63,0.500,48560302.475,0.093,0.000,-0.127,0,0,fp
k4,0.182,"[-0.304, 0.669]",0.486,0.637,0.529,63,0.500,48560302.475,0.093,0.000,0.182,0,0,fp
k5,0.374,"[-0.119, 0.867]",0.493,1.289,0.208,63,0.500,48560302.475,0.093,0.000,0.374,0,0,fp
vot,0.161,,,,,63,0.500,48560302.475,0.093,0.167,-0.006,0,0,fn
tt,-1.066,"[-1.303, -0.829]",0.237,-7.544,0.000,63,0.750,55898267.774,0.085,-1.000,-0.066,0,0,fn
c,-6.564,"[-7.843, -5.284]",1.279,-8.605,0.000,63,0.750,55898267.774,0.085,-6.000,-0.564,0,0,fn
s,-3.383,"[-4.123, -2.643]",0.740,-7.668,0.000,63,0.750,55898267.774,0.085,-3.000,-0.383,0,0,fn
k0,0.088,"[-0.258, 0.434]",0.346,0.425,0.672,63,0.750,55898267.774,0.085,0.000,0.088,0,0,fp
k1,-0.135,"[-0.523, 0.253]",0.388,-0.584,0.562,63,0.750,55898267.774,0.085,0.000,-0.135,0,0,fp
k2,-0.618,"[-1.068, -0.168]",0.450,-2.301,0.026,63,0.750,55898267.774,0.085,0.000,-0.618,0,1,fp
k3,-0.036,"[-0.386, 0.314]",0.350,-0.175,0.862,63,0.750,55898267.774,0.085,0.000,-0.036,0,0,fp
k4,0.266,"[-0.076, 0.608]",0.342,1.303,0.199,63,0.750,55898267.774,0.085,0.000,0.266,0,0,fp
k5,0.288,"[0.018, 0.558]",0.270,1.791,0.080,63,0.750,55898267.774,0.085,0.000,0.288,0,1,fp
vot,0.162,,,,,63,0.750,55898267.774,0.085,0.167,-0.004,0,0,fn
