stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,83.808,1.765,0.000,57,0,9,2418338830.635,144689652.638
refined,225.404,1.765,0.000,57,0,9,2418338830.635,55898267.774
