stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,60.151,2.023,0.000,0,9,2853644522.463,314278879.913,76
refined,225.999,2.023,0.000,0,9,2853644522.463,91001838.309,76
