stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.227,"[-2.123, -0.332]",0.895,-2.735,0.008
norefined,c,-6.310,"[-10.55, -2.069]",4.240,-2.970,0.004
norefined,s,-3.088,"[-5.505, -0.671]",2.417,-2.550,0.013
norefined,k0,0.831,"[-0.934, 2.596]",1.765,0.940,0.351
norefined,k1,1.039,"[-0.178, 2.256]",1.217,1.704,0.093
norefined,k2,-1.365,"[-2.935, 0.204]",1.569,-1.736,0.087
norefined,k3,1.057,"[-0.322, 2.437]",1.379,1.530,0.131
norefined,k4,-1.366,"[-3.316, 0.584]",1.950,-1.398,0.167
norefined,k5,-0.920,"[-1.947, 0.106]",1.026,-1.790,0.078
refined,tt,-0.833,"[-1.12, -0.545]",0.287,-5.784,0.000
refined,c,-5.438,"[-7.259, -3.617]",1.821,-5.961,0.000
refined,s,-2.338,"[-3.229, -1.447]",0.891,-5.238,0.000
refined,k0,-0.652,"[-1.311, 0.007]",0.659,-1.975,0.052
refined,k1,0.394,"[-0.102, 0.89]",0.496,1.584,0.118
refined,k2,0.250,"[-0.254, 0.754]",0.504,0.991,0.325
refined,k3,0.230,"[-0.201, 0.662]",0.432,1.065,0.291
refined,k4,0.569,"[-0.06, 1.197]",0.628,1.806,0.075
refined,k5,-0.024,"[-0.444, 0.397]",0.421,-0.113,0.910
