stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,68.166,2.023,0.000,76,0,9,3453183535.189,339995048.146
refined,128.396,2.023,0.000,76,0,9,3453183535.189,189244421.265
