stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.663,-7.424,-4.910,1.662,0.375,-1.161,0.596,-1.930,1.891,1890534342.292,0.089
norefined,2,-1.159,-7.407,-4.881,1.657,0.377,-1.140,0.581,-1.904,1.859,1292423096.467,0.156
norefined,3,-1.643,-7.399,-4.818,1.638,0.382,-1.077,0.536,-1.855,1.802,1004165412.341,0.222
norefined,4,-1.320,-7.501,-4.941,1.382,0.387,-0.916,0.454,-1.721,1.733,1091755862.998,0.176
norefined,5,-1.804,-7.488,-4.861,1.358,0.401,-0.866,0.430,-1.668,1.684,989444418.839,0.241
norefined,6,-1.337,-7.560,-4.962,1.260,0.411,-0.810,0.387,-1.632,1.681,1050505834.382,0.177
norefined,7,-1.821,-7.547,-4.877,1.239,0.424,-0.765,0.366,-1.579,1.633,969977560.635,0.241
norefined,8,-1.347,-7.617,-4.973,1.154,0.435,-0.720,0.328,-1.550,1.637,1018493703.595,0.177
norefined,9,-1.831,-7.604,-4.884,1.136,0.449,-0.678,0.308,-1.497,1.589,954270071.527,0.241
norefined,10,-1.353,-7.672,-4.975,1.062,0.461,-0.641,0.276,-1.473,1.599,992857422.030,0.176
refined,11,-1.831,-7.604,-4.884,1.136,0.449,-0.678,0.308,-1.497,1.589,954270071.527,0.241
refined,12,-0.196,-4.933,-0.987,0.648,0.409,2.589,0.128,0.906,-0.363,3349229222.954,0.040
refined,13,-0.058,2.216,0.009,-0.389,-0.162,-1.905,-0.477,-0.139,0.889,4672707552.015,-0.026
refined,14,-0.109,-3.476,-0.387,0.553,0.900,1.885,0.325,0.107,-0.735,3311784458.108,0.031
refined,15,-0.122,0.450,-0.407,-0.111,-0.271,-1.022,-0.387,0.370,0.964,1943760943.290,-0.270
refined,16,-0.149,-1.402,-0.404,0.209,0.373,0.531,-0.018,0.044,0.174,627376630.908,0.106
refined,17,-0.163,-1.174,-0.466,0.132,0.249,0.207,-0.176,0.155,0.372,474118715.485,0.139
refined,18,-0.172,-1.217,-0.497,0.152,0.237,0.215,-0.164,0.178,0.371,472297966.575,0.142
refined,19,-0.174,-1.222,-0.501,0.151,0.235,0.216,-0.165,0.180,0.369,472258909.235,0.142
refined,20,-0.174,-1.223,-0.502,0.152,0.235,0.216,-0.165,0.180,0.369,472257653.034,0.142
