attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.272,"[-1.778, -0.766]",0.506,-4.187,0.000,4.124,ngd,66,217171783.599,0.146,-1.000,-0.272,0,0,fn
c,-6.171,"[-8.918, -3.423]",2.747,-3.742,0.000,4.124,ngd,66,217171783.599,0.146,-6.000,-0.171,0,0,fn
s,-3.037,"[-4.308, -1.766]",1.271,-3.980,0.000,4.124,ngd,66,217171783.599,0.146,-3.000,-0.037,0,0,fn
vot,0.206,,,,,4.124,ngd,66,217171783.599,0.146,0.167,0.039,0,0,fn
tt,-1.426,"[-2.095, -0.758]",0.668,-3.555,0.001,4.445,lm,66,197665871.976,0.139,-1.000,-0.426,0,0,fn
c,-8.321,"[-12.768, -3.875]",4.446,-3.118,0.003,4.445,lm,66,197665871.976,0.139,-6.000,-2.321,0,0,fn
s,-3.740,"[-5.683, -1.798]",1.943,-3.208,0.002,4.445,lm,66,197665871.976,0.139,-3.000,-0.740,0,0,fn
vot,0.171,,,,,4.445,lm,66,197665871.976,0.139,0.167,0.005,0,0,fn
tt,-1.439,"[-2.117, -0.762]",0.678,-3.538,0.001,8.579,ngd+lm,66,197662705.903,0.139,-1.000,-0.439,0,0,fn
c,-8.402,"[-12.915, -3.89]",4.512,-3.102,0.003,8.579,ngd+lm,66,197662705.903,0.139,-6.000,-2.402,0,0,fn
s,-3.778,"[-5.75, -1.806]",1.972,-3.192,0.002,8.579,ngd+lm,66,197662705.903,0.139,-3.000,-0.778,0,0,fn
vot,0.171,,,,,8.579,ngd+lm,66,197662705.903,0.139,0.167,0.005,0,0,fn
