stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,116.194,2.023,0.000,0,9,3042047792.678,183166142.285,76
refined,264.618,2.023,0.000,0,9,3042047792.678,83239446.242,76
