stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.043,-6.839,-3.167,-0.626,0.594,0.671,0.200,0.535,-0.160,833878403.481,1584,0,0,0.299
norefined,2,-1.568,-6.908,-3.289,-0.590,0.574,0.707,0.177,0.563,-0.132,323061182.111,1584,0,0,0.227
norefined,3,-1.081,-6.978,-3.360,-0.550,0.575,0.721,0.144,0.585,-0.129,203031508.880,1584,0,0,0.155
norefined,4,-1.569,-6.927,-3.314,-0.513,0.545,0.675,0.104,0.557,-0.097,310182325.986,1584,0,0,0.226
norefined,5,-1.081,-6.997,-3.384,-0.478,0.546,0.691,0.076,0.578,-0.096,194390135.242,1584,0,0,0.155
norefined,6,-1.570,-6.945,-3.338,-0.446,0.518,0.646,0.043,0.550,-0.069,300714806.392,1584,0,0,0.226
norefined,7,-1.082,-7.014,-3.407,-0.416,0.518,0.664,0.018,0.570,-0.071,187986491.041,1584,0,0,0.154
norefined,8,-1.572,-6.960,-3.361,-0.387,0.492,0.622,-0.008,0.542,-0.048,293635950.023,1584,0,0,0.226
norefined,9,-1.083,-7.029,-3.428,-0.361,0.491,0.642,-0.030,0.561,-0.051,183166142.285,1584,0,0,0.154
norefined,10,-1.573,-6.974,-3.382,-0.336,0.467,0.601,-0.052,0.534,-0.031,288247833.512,1584,0,0,0.226
refined,11,-1.083,-7.029,-3.428,-0.361,0.491,0.642,-0.030,0.561,-0.051,183166142.285,1584,0,0,0.154
refined,12,-0.397,-2.028,-1.187,0.192,-0.577,-0.127,-0.021,-0.614,0.590,208945285.434,1584,0,0,0.196
refined,13,-0.584,-3.418,-1.771,0.221,-0.321,-0.038,-0.142,-0.328,0.390,91338198.972,1584,0,0,0.171
refined,14,-0.734,-4.255,-2.198,0.117,-0.235,0.072,-0.197,-0.149,0.292,83443693.668,1584,0,0,0.172
refined,15,-0.753,-4.337,-2.267,0.072,-0.200,0.102,-0.212,-0.120,0.277,83241358.641,1584,0,0,0.174
refined,16,-0.753,-4.336,-2.268,0.072,-0.198,0.103,-0.214,-0.125,0.277,83239473.644,1584,0,0,0.174
refined,17,-0.753,-4.337,-2.269,0.072,-0.198,0.103,-0.215,-0.125,0.277,83239446.743,1584,0,0,0.174
refined,18,-0.753,-4.337,-2.269,0.072,-0.198,0.103,-0.215,-0.125,0.277,83239446.253,1584,0,0,0.174
refined,19,-0.753,-4.337,-2.269,0.072,-0.198,0.103,-0.215,-0.125,0.277,83239446.242,1584,0,0,0.174
refined,20,-0.753,-4.337,-2.269,0.072,-0.198,0.103,-0.215,-0.125,0.277,83239446.242,1584,0,0,0.174
