stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.037,-4.615,-3.755,0.269,-1.683,-0.820,-0.014,1.637,0.841,1865111321.938,0.008
norefined,2,-0.506,-4.633,-3.746,0.195,-1.686,-0.882,-0.112,1.537,0.814,717753177.907,0.109
norefined,3,-0.951,-4.673,-3.710,0.119,-1.611,-0.955,-0.222,1.394,0.799,403540346.384,0.203
norefined,4,-0.863,-4.874,-3.675,0.021,-1.365,-1.048,-0.431,1.137,0.688,265877827.036,0.177
norefined,5,-0.923,-5.055,-3.581,-0.075,-1.135,-1.146,-0.628,0.846,0.589,186896295.110,0.183
norefined,6,-0.651,-5.260,-3.485,-0.113,-0.956,-1.187,-0.746,0.609,0.451,194245822.115,0.124
norefined,7,-1.133,-5.237,-3.433,-0.155,-0.980,-1.211,-0.725,0.510,0.477,194336912.933,0.216
norefined,8,-0.659,-5.353,-3.448,-0.146,-0.948,-1.189,-0.763,0.504,0.385,186128034.409,0.123
norefined,9,-1.144,-5.320,-3.403,-0.180,-0.980,-1.206,-0.731,0.420,0.415,185996586.561,0.215
norefined,10,-0.669,-5.433,-3.420,-0.170,-0.950,-1.182,-0.767,0.420,0.325,180680395.069,0.123
refined,11,-0.669,-5.433,-3.420,-0.170,-0.950,-1.182,-0.767,0.420,0.325,180680395.069,0.123
refined,12,-0.929,-5.222,-2.984,-0.250,-0.444,-0.493,0.032,-0.461,-0.292,119029222.499,0.178
refined,13,-0.957,-5.391,-3.002,-0.301,-0.506,-0.325,-0.199,-0.244,-0.188,115850005.555,0.178
refined,14,-0.971,-5.478,-3.037,-0.299,-0.501,-0.319,-0.185,-0.265,-0.203,115818143.488,0.177
refined,15,-0.969,-5.462,-3.030,-0.301,-0.499,-0.312,-0.193,-0.259,-0.199,115817014.604,0.177
refined,16,-0.970,-5.468,-3.033,-0.301,-0.499,-0.312,-0.192,-0.261,-0.200,115816921.964,0.177
refined,17,-0.970,-5.467,-3.033,-0.301,-0.499,-0.312,-0.192,-0.261,-0.200,115816913.368,0.177
refined,18,-0.970,-5.467,-3.033,-0.301,-0.499,-0.312,-0.192,-0.261,-0.200,115816912.520,0.177
refined,19,-0.970,-5.467,-3.033,-0.301,-0.499,-0.312,-0.192,-0.261,-0.200,115816912.436,0.177
refined,20,-0.970,-5.467,-3.033,-0.301,-0.499,-0.312,-0.192,-0.261,-0.200,115816912.427,0.177
