stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,77.540,2.023,0.000,76,0,9,4277281822.531,374678562.614
refined,99.201,2.023,0.000,76,0,9,4277281822.531,298576855.863
